tau_3R_mean,tau_4X_mean,tau_5Y_mean,phi_X_mean,phi_Y_mean,lnL_mean,tau_3R_median,tau_4X_median,tau_5Y_median,phi_X_median,phi_Y_median,lnL_median,tau_3R_sd,tau_4X_sd,tau_5Y_sd,phi_X_sd,phi_Y_sd,lnL_sd,tau_3R_min,tau_4X_min,tau_5Y_min,phi_X_min,phi_Y_min,lnL_min,tau_3R_max,tau_4X_max,tau_5Y_max,phi_X_max,phi_Y_max,lnL_max,tau_3R_percent25,tau_4X_percent25,tau_5Y_percent25,phi_X_percent25,phi_Y_percent25,lnL_percent25,tau_3R_percent975,tau_4X_percent975,tau_5Y_percent975,phi_X_percent975,phi_Y_percent975,lnL_percent975,tau_3R_hpd25,tau_4X_hpd25,tau_5Y_hpd25,phi_X_hpd25,phi_Y_hpd25,lnL_hpd25,tau_3R_hpd975,tau_4X_hpd975,tau_5Y_hpd975,phi_X_hpd975,phi_Y_hpd975,lnL_hpd975,tau_3R_ess,tau_4X_ess,tau_5Y_ess,phi_X_ess,phi_Y_ess,lnL_ess,tau_3R_eff,tau_4X_eff,tau_5Y_eff,phi_X_eff,phi_Y_eff,lnL_eff,genome,model,dfe,divtime,percent,rep
0.002976,0.001090,0.001090,0.079104,0.306819,-455492.222700,0.002965,0.001086,0.001086,0.078010,0.308384,-455492.404500,0.000053,0.000019,0.000019,0.022746,0.035324,79.624532,0.002965,0.001086,0.001086,0.019572,0.208041,-455831.547000,0.003223,0.001181,0.001181,0.156627,0.407437,-455137.068000,0.002965,0.001086,0.001086,0.039361,0.237143,-455648.624000,0.003223,0.001181,0.001181,0.124685,0.372439,-455336.818000,0.002965,0.001086,0.001086,0.037165,0.236494,-455648.852000,0.002965,0.001086,0.001086,0.121473,0.371655,-455337.144000,32.087453,32.087453,32.087453,50.110956,38.792747,8422.027772,0.000321,0.000321,0.000321,0.000501,0.000388,0.084220,DROSOPHILA-testing-redo,p1_p2,linkedp1,1250,10percent,13
0.010168,0.002446,0.002446,0.076105,0.008699,-481819.396353,0.010252,0.002354,0.002354,0.075733,0.008290,-481818.911000,0.000551,0.000175,0.000175,0.007973,0.003135,75.964638,0.008305,0.002354,0.002354,0.050645,0.000908,-482159.979000,0.012110,0.002799,0.002799,0.114029,0.026983,-481527.808000,0.009098,0.002354,0.002354,0.061167,0.003770,-481969.729000,0.011127,0.002799,0.002799,0.092790,0.016041,-481671.387000,0.009098,0.002354,0.002354,0.060780,0.003111,-481970.666000,0.011022,0.002799,0.002799,0.092293,0.014858,-481672.477000,44.356460,25.732257,25.732257,160.646181,87.669302,1486.085171,0.000444,0.000257,0.000257,0.001606,0.000877,0.014861,DROSOPHILA-testing-redo,p2_p1,neutral,20000,NA,14
0.003005,0.000933,0.000933,0.273186,0.059880,-454467.184922,0.002989,0.000925,0.000925,0.276285,0.057870,-454469.327500,0.000117,0.000148,0.000148,0.038748,0.016147,96.421497,0.002775,0.000499,0.000499,0.146098,0.020444,-454864.177000,0.003179,0.001185,0.001185,0.389931,0.120528,-454032.443000,0.002775,0.000593,0.000593,0.179472,0.033598,-454651.735000,0.003179,0.001185,0.001185,0.348939,0.096014,-454268.425000,0.002775,0.000612,0.000612,0.178349,0.031038,-454660.485000,0.003179,0.001185,0.001185,0.347597,0.092498,-454278.393000,26.362910,26.485809,26.485809,35.307951,66.922997,83.659358,0.000264,0.000265,0.000265,0.000353,0.000669,0.000837,DROSOPHILA-testing-redo,p2_p1,linkedancestor,1250,15percent,20
0.006630,0.003303,0.003303,0.002997,0.006606,-462363.978290,0.006816,0.003389,0.003389,0.002256,0.006030,-462363.808000,0.000604,0.000222,0.000222,0.002697,0.004114,75.516825,0.004859,0.002914,0.002914,0.000000,0.000000,-462717.903000,0.007500,0.003828,0.003828,0.024757,0.028644,-462025.175000,0.004859,0.002914,0.002914,0.000092,0.000561,-462512.418000,0.007257,0.003828,0.003828,0.009997,0.016265,-462216.262000,0.005186,0.002914,0.002914,0.000000,0.000000,-462509.143000,0.007269,0.003637,0.003637,0.008366,0.014286,-462213.440000,27.853684,26.094259,26.094259,1450.479266,512.528504,1199.510648,0.000279,0.000261,0.000261,0.014505,0.005125,0.011995,DROSOPHILA-testing-redo,nomig,linkedancestor,5000,5percent,15
0.016749,0.002650,0.002650,0.005133,0.006583,-472935.962504,0.016828,0.002650,0.002650,0.004849,0.006329,-472935.885000,0.000989,0.000000,0.000000,0.002229,0.002596,73.388427,0.010192,0.002650,0.002650,0.000003,0.000000,-473270.161000,0.019660,0.002650,0.002650,0.018964,0.020758,-472566.665000,0.014929,0.002650,0.002650,0.001587,0.002212,-473079.627000,0.018371,0.002650,0.002650,0.010223,0.012385,-472791.470000,0.015013,0.002650,0.002650,0.001254,0.001874,-473080.684000,0.018428,0.002650,0.002650,0.009682,0.011876,-472792.598000,82.190158,1.000000,1.000000,1349.819752,1001.302930,1677.476487,0.000822,0.000010,0.000010,0.013498,0.010013,0.016775,DROSOPHILA-testing-redo,nomig,linkedp1,20000,10percent,6
0.006686,0.002812,0.002812,0.008794,0.006948,-465222.303061,0.006734,0.002819,0.002819,0.008297,0.006436,-465221.868500,0.000414,0.000047,0.000047,0.004270,0.003794,75.286343,0.004704,0.002498,0.002498,0.000002,0.000002,-465532.713000,0.007805,0.002819,0.002819,0.032338,0.029739,-464905.543000,0.005198,0.002650,0.002650,0.001946,0.001094,-465370.694000,0.007416,0.002819,0.002819,0.018461,0.015676,-465075.758000,0.006155,0.002819,0.002819,0.001184,0.000322,-465372.443000,0.007467,0.002819,0.002819,0.017277,0.014173,-465077.847000,36.857597,42.312238,42.312238,997.451766,976.845282,19857.321468,0.000369,0.000423,0.000423,0.009975,0.009768,0.198573,DROSOPHILA-testing-redo,nomig,bgs,5000,NA,3
0.003417,0.002061,0.002061,0.244365,0.225167,-452084.730277,0.003417,0.002061,0.002061,0.246666,0.225226,-452084.183000,0.000000,0.000000,0.000000,0.060800,0.063402,76.777181,0.003417,0.002061,0.002061,0.077018,0.039218,-452408.847000,0.003417,0.002061,0.002061,0.392068,0.388528,-451764.914000,0.003417,0.002061,0.002061,0.126347,0.102778,-452236.271000,0.003417,0.002061,0.002061,0.363400,0.351743,-451935.666000,0.003417,0.002061,0.002061,0.131871,0.105534,-452235.203000,0.003417,0.002061,0.002061,0.367193,0.354074,-451934.807000,1.000000,1.000000,1.000000,33.405991,30.498584,13107.030875,0.000010,0.000010,0.000010,0.000334,0.000305,0.131070,DROSOPHILA-testing-redo,nomig,linkedancestor,1250,15percent,18
0.006629,0.001767,0.001767,0.017662,0.141452,-466275.825904,0.006634,0.001666,0.001666,0.017319,0.141123,-466275.531500,0.000301,0.000104,0.000104,0.004698,0.011057,80.321659,0.005971,0.001666,0.001666,0.003804,0.104412,-466621.721000,0.007418,0.001879,0.001879,0.039625,0.186916,-465937.716000,0.006078,0.001666,0.001666,0.009479,0.120779,-466433.883000,0.007224,0.001879,0.001879,0.027733,0.163805,-466118.754000,0.006172,0.001666,0.001666,0.008859,0.120095,-466435.417000,0.007287,0.001879,0.001879,0.026843,0.162913,-466120.559000,36.369742,25.289937,25.289937,228.404468,123.214368,2091.490956,0.000364,0.000253,0.000253,0.002284,0.001232,0.020915,DROSOPHILA-testing-redo,p1_p2,adaptiveint,5000,5percent,9
0.003164,0.001798,0.001798,0.160308,0.213782,-451980.880202,0.003107,0.001766,0.001766,0.157421,0.206954,-451980.699500,0.000106,0.000061,0.000061,0.053011,0.055794,75.884070,0.003107,0.001766,0.001766,0.034635,0.094621,-452319.322000,0.003514,0.001998,0.001998,0.308891,0.392676,-451664.006000,0.003107,0.001766,0.001766,0.067589,0.125398,-452130.741000,0.003514,0.001998,0.001998,0.266052,0.332095,-451832.900000,0.003107,0.001766,0.001766,0.069180,0.122157,-452132.957000,0.003317,0.001886,0.001886,0.267453,0.328262,-451835.274000,27.294765,27.285863,27.285863,32.009529,30.899512,12915.223339,0.000273,0.000273,0.000273,0.000320,0.000309,0.129152,DROSOPHILA-testing-redo,nomig,linkedp1,1250,5percent,4
0.009416,0.001921,0.001921,0.003127,0.077308,-471339.709720,0.009445,0.001901,0.001901,0.002860,0.077124,-471339.258500,0.000464,0.000063,0.000063,0.001838,0.007888,74.983460,0.006949,0.001901,0.001901,0.000000,0.051262,-471668.919000,0.010886,0.002121,0.002121,0.017212,0.112937,-471018.900000,0.008536,0.001901,0.001901,0.000379,0.062719,-471487.459000,0.010347,0.002121,0.002121,0.007450,0.093433,-471193.516000,0.008707,0.001901,0.001901,0.000010,0.062252,-471488.682000,0.010412,0.002121,0.002121,0.006545,0.092732,-471195.023000,58.103421,27.891336,27.891336,248.734543,216.427675,5597.426482,0.000581,0.000279,0.000279,0.002487,0.002164,0.055974,DROSOPHILA-testing-redo,p1_p2,adaptiveint,20000,10percent,9
0.003823,0.002506,0.002506,0.303687,0.246661,-453483.990877,0.003949,0.002551,0.002551,0.296589,0.237781,-453483.570500,0.000134,0.000141,0.000141,0.061908,0.066300,77.678137,0.003680,0.002377,0.002377,0.172063,0.112615,-453836.783000,0.003949,0.002769,0.002769,0.511533,0.454255,-453186.959000,0.003680,0.002377,0.002377,0.205660,0.143112,-453637.377000,0.003949,0.002769,0.002769,0.437996,0.405717,-453333.233000,0.003680,0.002377,0.002377,0.195663,0.126796,-453636.701000,0.003949,0.002769,0.002769,0.422272,0.379628,-453332.745000,25.528217,25.818089,25.818089,33.276056,30.702333,10088.073903,0.000255,0.000258,0.000258,0.000333,0.000307,0.100881,DROSOPHILA-testing-redo,nomig,linkedp1,1250,5percent,6
0.003605,0.001860,0.001860,0.178224,0.184576,-453884.672328,0.003562,0.001838,0.001838,0.174604,0.183181,-453884.301500,0.000089,0.000046,0.000046,0.037039,0.046041,77.471203,0.003562,0.001838,0.001838,0.083529,0.068692,-454204.526000,0.003789,0.001955,0.001955,0.297314,0.319817,-453586.329000,0.003562,0.001838,0.001838,0.109960,0.108915,-454038.423000,0.003789,0.001955,0.001955,0.253925,0.279309,-453733.840000,0.003562,0.001838,0.001838,0.107229,0.110506,-454039.244000,0.003789,0.001955,0.001955,0.250961,0.280619,-453734.814000,26.215990,26.215990,26.215990,40.183906,33.180981,13073.074371,0.000262,0.000262,0.000262,0.000402,0.000332,0.130731,DROSOPHILA-testing-redo,nomig,linkedp1,1250,15percent,12
0.006726,0.002208,0.002208,0.138290,0.017715,-469875.765488,0.006708,0.002182,0.002182,0.138369,0.017243,-469875.604500,0.000220,0.000068,0.000068,0.011956,0.005713,80.175774,0.006139,0.002182,0.002182,0.094853,0.000809,-470216.091000,0.007414,0.002388,0.002388,0.184228,0.047383,-469546.197000,0.006360,0.002182,0.002182,0.115557,0.007878,-470034.173000,0.007202,0.002388,0.002388,0.162665,0.030074,-469719.815000,0.006381,0.002182,0.002182,0.114829,0.006993,-470035.042000,0.007204,0.002388,0.002388,0.161720,0.028795,-469720.845000,49.530054,26.974178,26.974178,122.175904,179.641446,7994.422894,0.000495,0.000270,0.000270,0.001222,0.001796,0.079944,DROSOPHILA-testing-redo,p2_p1,linkedancestor,5000,15percent,12
0.006026,0.001768,0.001768,0.025802,0.113138,-465538.841941,0.005953,0.001667,0.001667,0.025316,0.112101,-465538.573500,0.000421,0.000201,0.000201,0.005889,0.012176,81.035908,0.005499,0.001667,0.001667,0.008482,0.079974,-465874.793000,0.007476,0.002387,0.002387,0.056413,0.166946,-465203.876000,0.005527,0.001667,0.001667,0.015826,0.092446,-465697.794000,0.007016,0.002387,0.002387,0.038774,0.142721,-465380.428000,0.005499,0.001667,0.001667,0.014946,0.090362,-465698.432000,0.006975,0.002387,0.002387,0.037533,0.139454,-465381.290000,28.303020,26.511498,26.511498,105.088267,62.835387,747.951324,0.000283,0.000265,0.000265,0.001051,0.000628,0.007480,DROSOPHILA-testing-redo,p1_p2,adaptiveint,5000,15percent,18
0.007175,0.003476,0.003476,0.006551,0.009445,-469420.412640,0.007189,0.003515,0.003515,0.005797,0.008550,-469420.079000,0.000277,0.000206,0.000206,0.004329,0.005575,75.625689,0.006655,0.003267,0.003267,0.000000,0.000003,-469776.783000,0.007929,0.003775,0.003775,0.035541,0.035989,-469097.084000,0.006655,0.003267,0.003267,0.000556,0.001295,-469569.336000,0.007749,0.003775,0.003775,0.016866,0.022686,-469273.080000,0.006655,0.003267,0.003267,0.000000,0.000199,-469565.738000,0.007637,0.003775,0.003775,0.014742,0.020311,-469269.753000,33.514792,25.762436,25.762436,569.931167,206.606714,18925.920883,0.000335,0.000258,0.000258,0.005699,0.002066,0.189259,DROSOPHILA-testing-redo,nomig,bgs,5000,NA,17
0.006783,0.001902,0.001902,0.018476,0.132995,-466956.249989,0.006811,0.001934,0.001934,0.018163,0.132900,-466956.062500,0.000194,0.000051,0.000051,0.004994,0.010391,78.656402,0.006339,0.001822,0.001822,0.003514,0.095608,-467317.076000,0.007349,0.001934,0.001934,0.040307,0.176425,-466608.809000,0.006439,0.001822,0.001822,0.009588,0.112812,-467112.216000,0.007158,0.001934,0.001934,0.029203,0.153529,-466803.482000,0.006484,0.001822,0.001822,0.008779,0.112560,-467110.570000,0.007159,0.001934,0.001934,0.028182,0.153245,-466802.002000,73.482260,25.765522,25.765522,183.583743,214.464674,6612.296186,0.000735,0.000258,0.000258,0.001836,0.002145,0.066123,DROSOPHILA-testing-redo,p1_p2,linkedp1,5000,15percent,6
0.006280,0.002077,0.002077,0.004245,0.003248,-464208.667558,0.006245,0.002077,0.002077,0.003960,0.002888,-464208.329500,0.000236,0.000000,0.000000,0.002372,0.002195,75.600833,0.005598,0.002077,0.002077,0.000001,0.000001,-464572.068000,0.006943,0.002077,0.002077,0.016420,0.016121,-463902.016000,0.005887,0.002077,0.002077,0.000548,0.000192,-464357.434000,0.006728,0.002077,0.002077,0.009694,0.008417,-464060.545000,0.005942,0.002077,0.002077,0.000046,0.000003,-464359.381000,0.006748,0.002077,0.002077,0.008638,0.007403,-464062.812000,52.487673,1.000000,1.000000,1166.344247,646.674277,11192.268014,0.000525,0.000010,0.000010,0.011663,0.006467,0.111923,DROSOPHILA-testing-redo,nomig,linkedancestor,5000,15percent,16
0.006470,0.001971,0.001971,0.029265,0.113169,-468991.938230,0.006438,0.001881,0.001881,0.028835,0.113058,-468991.769000,0.000334,0.000153,0.000153,0.006229,0.010743,79.642041,0.005785,0.001881,0.001881,0.009486,0.076669,-469367.326000,0.007794,0.002528,0.002528,0.056447,0.160162,-468660.034000,0.006029,0.001881,0.001881,0.018277,0.092826,-469148.731000,0.007206,0.002353,0.002353,0.042523,0.135525,-468837.319000,0.005984,0.001881,0.001881,0.017587,0.091821,-469149.214000,0.007133,0.002353,0.002353,0.041692,0.134197,-468837.883000,32.441542,26.655929,26.655929,156.906909,133.137434,5084.541045,0.000324,0.000267,0.000267,0.001569,0.001331,0.050845,DROSOPHILA-testing-redo,p1_p2,linkedancestor,5000,5percent,12
0.011638,0.002289,0.002289,0.061826,0.009753,-482110.634462,0.011662,0.002223,0.002223,0.061616,0.009474,-482110.220000,0.000706,0.000105,0.000105,0.006532,0.002904,75.848303,0.007885,0.002223,0.002223,0.038397,0.001948,-482466.757000,0.013496,0.002594,0.002594,0.088692,0.024963,-481762.041000,0.010355,0.002223,0.002223,0.049401,0.004904,-482261.042000,0.012833,0.002594,0.002594,0.074983,0.016234,-481963.023000,0.010537,0.002223,0.002223,0.049076,0.004486,-482261.518000,0.012886,0.002594,0.002594,0.074547,0.015584,-481963.591000,51.860144,26.788430,26.788430,442.887076,177.033866,7065.774538,0.000519,0.000268,0.000268,0.004429,0.001770,0.070658,DROSOPHILA-testing-redo,p2_p1,neutral,20000,NA,8
0.006611,0.001624,0.001624,0.115930,0.025682,-463407.235291,0.006618,0.001611,0.001611,0.115400,0.025398,-463406.639000,0.000300,0.000119,0.000119,0.009666,0.005250,80.140762,0.005979,0.001503,0.001503,0.083382,0.010018,-463771.189000,0.007606,0.001922,0.001922,0.155541,0.049461,-463076.909000,0.006028,0.001503,0.001503,0.098231,0.016188,-463565.526000,0.007264,0.001922,0.001922,0.136674,0.036714,-463252.115000,0.005979,0.001503,0.001503,0.097181,0.015665,-463564.225000,0.007110,0.001922,0.001922,0.135509,0.036083,-463251.115000,40.860547,26.315762,26.315762,104.820374,124.876806,857.928132,0.000409,0.000263,0.000263,0.001048,0.001249,0.008579,DROSOPHILA-testing-redo,p2_p1,linkedp1,5000,10percent,15
0.004488,0.002755,0.002755,0.209844,0.366885,-478389.904240,0.004488,0.002776,0.002776,0.213770,0.361065,-478389.715500,0.000000,0.000062,0.000062,0.047267,0.065344,80.488673,0.004488,0.002572,0.002572,0.044849,0.218530,-478741.066000,0.004488,0.002776,0.002776,0.335075,0.548027,-478061.493000,0.004488,0.002572,0.002572,0.112154,0.253365,-478547.760000,0.004488,0.002776,0.002776,0.298798,0.504854,-478232.006000,0.004488,0.002572,0.002572,0.121286,0.263973,-478547.463000,0.004488,0.002776,0.002776,0.306167,0.514903,-478231.772000,1.000000,27.421765,27.421765,38.211094,29.437867,11749.412669,0.000010,0.000274,0.000274,0.000382,0.000294,0.117494,DROSOPHILA-testing-redo,nomig,neutral,1250,NA,4
0.003291,0.001960,0.001960,0.242949,0.163958,-456236.862138,0.003213,0.001914,0.001914,0.241281,0.163583,-456236.610500,0.000099,0.000059,0.000059,0.047118,0.042867,77.737548,0.003213,0.001914,0.001914,0.125659,0.065612,-456599.308000,0.003416,0.002035,0.002035,0.364781,0.285297,-455923.483000,0.003213,0.001914,0.001914,0.162103,0.087653,-456390.525000,0.003416,0.002035,0.002035,0.331126,0.240618,-456085.069000,0.003213,0.001914,0.001914,0.161404,0.087220,-456390.456000,0.003416,0.002035,0.002035,0.330372,0.240152,-456085.042000,25.584206,25.584206,25.584206,38.666660,38.887764,13126.204664,0.000256,0.000256,0.000256,0.000387,0.000389,0.131262,DROSOPHILA-testing-redo,nomig,linkedancestor,1250,5percent,3
0.007022,0.001676,0.001676,0.130236,0.009002,-467126.711608,0.006975,0.001641,0.001641,0.129707,0.008658,-467126.145000,0.000331,0.000094,0.000094,0.009900,0.004143,79.302578,0.006298,0.001641,0.001641,0.092681,0.000008,-467472.882000,0.008213,0.002103,0.002103,0.174192,0.032675,-466797.674000,0.006500,0.001641,0.001641,0.111940,0.001839,-467283.111000,0.007858,0.001865,0.001865,0.150907,0.018039,-466972.283000,0.006500,0.001641,0.001641,0.111313,0.001105,-467284.377000,0.007775,0.001865,0.001865,0.150137,0.016933,-466973.784000,43.060592,29.663508,29.663508,151.544588,193.882047,5304.701813,0.000431,0.000297,0.000297,0.001515,0.001939,0.053047,DROSOPHILA-testing-redo,p2_p1,linkedp1,5000,15percent,5
0.002677,0.000677,0.000677,0.207822,0.060118,-450223.937178,0.002565,0.000543,0.000543,0.185461,0.053495,-450216.270000,0.000159,0.000217,0.000217,0.049782,0.022713,114.733651,0.002565,0.000404,0.000404,0.125339,0.016420,-450641.837000,0.003345,0.001117,0.001117,0.358676,0.158102,-449843.462000,0.002565,0.000459,0.000459,0.147669,0.030878,-450448.848000,0.002913,0.000973,0.000973,0.307363,0.116617,-450018.302000,0.002565,0.000467,0.000467,0.143922,0.027111,-450448.905000,0.002913,0.000973,0.000973,0.299910,0.107945,-450018.457000,26.729556,25.884122,25.884122,28.728861,36.357648,49.424195,0.000267,0.000259,0.000259,0.000287,0.000364,0.000494,DROSOPHILA-testing-redo,p2_p1,bgs,1250,NA,15
0.003048,0.002181,0.002181,0.312727,0.177492,-452349.632039,0.003017,0.002136,0.002136,0.307531,0.168839,-452349.198000,0.000082,0.000082,0.000082,0.063426,0.070872,76.267322,0.002847,0.002019,0.002019,0.153223,0.015436,-452683.211000,0.003203,0.002337,0.002337,0.483939,0.419930,-452047.209000,0.002940,0.002093,0.002093,0.195500,0.069337,-452499.722000,0.003203,0.002337,0.002337,0.430052,0.347125,-452201.989000,0.002966,0.002093,0.002093,0.193577,0.059732,-452501.359000,0.003203,0.002337,0.002337,0.427793,0.313021,-452203.767000,26.459986,26.279515,26.279515,32.961754,31.504698,12939.050996,0.000265,0.000263,0.000263,0.000330,0.000315,0.129391,DROSOPHILA-testing-redo,nomig,linkedp1,1250,5percent,11
0.006733,0.001762,0.001762,0.022244,0.158932,-462508.419804,0.006747,0.001801,0.001801,0.021957,0.158730,-462508.209500,0.000296,0.000065,0.000065,0.004938,0.010772,78.865423,0.005991,0.001684,0.001684,0.006419,0.123671,-462843.161000,0.007744,0.002015,0.002015,0.045684,0.201028,-462157.413000,0.006204,0.001684,0.001684,0.013482,0.138590,-462663.895000,0.007316,0.001801,0.001801,0.032645,0.180098,-462354.974000,0.006288,0.001684,0.001684,0.013011,0.138365,-462663.375000,0.007345,0.001801,0.001801,0.032040,0.179837,-462354.614000,41.136864,29.128706,29.128706,273.604767,157.245710,7163.568960,0.000411,0.000291,0.000291,0.002736,0.001572,0.071636,DROSOPHILA-testing-redo,p1_p2,adaptiveint,5000,15percent,5
0.003512,0.000957,0.000957,0.093846,0.270827,-465552.863163,0.003376,0.000920,0.000920,0.091953,0.268825,-465552.378000,0.000159,0.000044,0.000044,0.018856,0.025019,80.501112,0.003376,0.000920,0.000920,0.040255,0.191378,-465889.714000,0.003801,0.001036,0.001036,0.158895,0.372035,-465210.276000,0.003376,0.000920,0.000920,0.061781,0.227643,-465711.868000,0.003801,0.001036,0.001036,0.137085,0.328994,-465395.445000,0.003376,0.000920,0.000920,0.059261,0.226776,-465707.406000,0.003801,0.001036,0.001036,0.134173,0.327884,-465391.690000,25.734995,25.729825,25.729825,50.916787,54.608329,4384.545927,0.000257,0.000257,0.000257,0.000509,0.000546,0.043845,DROSOPHILA-testing-redo,p1_p2,neutral,1250,NA,13
0.003894,0.002380,0.002380,0.276342,0.299499,-455781.822907,0.003799,0.002380,0.002380,0.264676,0.290359,-455781.580500,0.000099,0.000000,0.000000,0.085447,0.083326,77.272239,0.003799,0.002380,0.002380,0.091746,0.130107,-456100.934000,0.003998,0.002380,0.002380,0.482565,0.525691,-455477.193000,0.003799,0.002380,0.002380,0.139823,0.168046,-455933.845000,0.003998,0.002380,0.002380,0.440445,0.451391,-455631.939000,0.003799,0.002380,0.002380,0.148258,0.168931,-455931.747000,0.003998,0.002380,0.002380,0.447355,0.452063,-455630.122000,25.526314,1.000000,1.000000,27.682278,27.924009,11255.527170,0.000255,0.000010,0.000010,0.000277,0.000279,0.112555,DROSOPHILA-testing-redo,nomig,linkedp1,1250,5percent,15
0.003432,0.001939,0.001939,0.209112,0.222752,-457404.294555,0.003420,0.001932,0.001932,0.206820,0.219307,-457404.039500,0.000050,0.000029,0.000029,0.068290,0.070397,77.599484,0.003420,0.001932,0.001932,0.024955,0.061108,-457800.324000,0.003643,0.002059,0.002059,0.393668,0.476914,-457077.235000,0.003420,0.001932,0.001932,0.079536,0.107696,-457557.568000,0.003643,0.002059,0.002059,0.343449,0.393330,-457252.919000,0.003420,0.001932,0.001932,0.097335,0.082890,-457560.095000,0.003643,0.002059,0.002059,0.355520,0.356314,-457255.853000,30.451920,30.451920,30.451920,29.374739,28.562357,10821.578732,0.000305,0.000305,0.000305,0.000294,0.000286,0.108216,DROSOPHILA-testing-redo,nomig,linkedancestor,1250,10percent,2
