tau_3R_mean,tau_4X_mean,tau_5Y_mean,phi_X_mean,phi_Y_mean,lnL_mean,tau_3R_median,tau_4X_median,tau_5Y_median,phi_X_median,phi_Y_median,lnL_median,tau_3R_sd,tau_4X_sd,tau_5Y_sd,phi_X_sd,phi_Y_sd,lnL_sd,tau_3R_min,tau_4X_min,tau_5Y_min,phi_X_min,phi_Y_min,lnL_min,tau_3R_max,tau_4X_max,tau_5Y_max,phi_X_max,phi_Y_max,lnL_max,tau_3R_percent25,tau_4X_percent25,tau_5Y_percent25,phi_X_percent25,phi_Y_percent25,lnL_percent25,tau_3R_percent975,tau_4X_percent975,tau_5Y_percent975,phi_X_percent975,phi_Y_percent975,lnL_percent975,tau_3R_hpd25,tau_4X_hpd25,tau_5Y_hpd25,phi_X_hpd25,phi_Y_hpd25,lnL_hpd25,tau_3R_hpd975,tau_4X_hpd975,tau_5Y_hpd975,phi_X_hpd975,phi_Y_hpd975,lnL_hpd975,tau_3R_ess,tau_4X_ess,tau_5Y_ess,phi_X_ess,phi_Y_ess,lnL_ess,tau_3R_eff,tau_4X_eff,tau_5Y_eff,phi_X_eff,phi_Y_eff,lnL_eff,genome,model,dfe,divtime,percent,rep
0.006984,0.002517,0.002517,0.002820,0.001576,-455262.642819,0.006975,0.002517,0.002517,0.002523,0.001309,-455262.237000,0.000225,0.000000,0.000000,0.001800,0.001175,77.830728,0.006287,0.002517,0.002517,0.000000,0.000000,-455614.865000,0.007911,0.002517,0.002517,0.015054,0.011476,-454910.643000,0.006571,0.002517,0.002517,0.000251,0.000114,-455416.129000,0.007441,0.002517,0.002517,0.007071,0.004535,-455111.314000,0.006554,0.002517,0.002517,0.000000,0.000000,-455415.991000,0.007414,0.002517,0.002517,0.006199,0.003865,-455111.183000,631.695356,1.000000,1.000000,9495.597169,9142.568672,36968.460665,0.001263,0.000002,0.000002,0.018991,0.018285,0.073937,scaled,nomig,linkedp1,5000,5percent,18
0.010504,0.001441,0.001441,0.000481,0.000476,-429487.253635,0.010492,0.001465,0.001465,0.000331,0.000328,-429486.896000,0.000516,0.000116,0.000116,0.000484,0.000476,70.913634,0.008741,0.001270,0.001270,0.000000,0.000000,-429814.446000,0.012951,0.001884,0.001884,0.006420,0.005483,-429180.568000,0.009527,0.001270,0.001270,0.000012,0.000012,-429627.283000,0.011538,0.001572,0.001572,0.001786,0.001758,-429348.934000,0.009480,0.001270,0.001270,0.000000,0.000000,-429626.124000,0.011455,0.001572,0.001572,0.001445,0.001430,-429347.940000,314.237276,127.741160,127.741160,159447.380876,145749.096734,2178.769721,0.000628,0.000255,0.000255,0.318895,0.291498,0.004358,scaled,nomig,bgs,20000,NA,4
0.007058,0.002636,0.002636,0.001060,0.001933,-455018.380972,0.007062,0.002654,0.002654,0.000743,0.001658,-455018.089000,0.000244,0.000088,0.000088,0.001041,0.001342,77.810824,0.006317,0.002466,0.002466,0.000000,0.000000,-455371.197000,0.008266,0.003047,0.003047,0.014622,0.013198,-454646.262000,0.006615,0.002466,0.002466,0.000028,0.000177,-455172.105000,0.007564,0.002852,0.002852,0.003840,0.005244,-454867.222000,0.006594,0.002466,0.002466,0.000000,0.000000,-455169.674000,0.007516,0.002654,0.002654,0.003143,0.004506,-454864.853000,418.652480,129.985526,129.985526,8995.153001,13590.029518,24565.836579,0.000837,0.000260,0.000260,0.017990,0.027180,0.049132,scaled,nomig,linkedp1,5000,10percent,20
0.003721,0.001727,0.001727,0.216718,0.187544,-439999.100161,0.003835,0.001715,0.001715,0.214976,0.186350,-439998.620000,0.000331,0.000165,0.000165,0.035752,0.033304,78.859484,0.003085,0.001515,0.001515,0.109333,0.081833,-440390.616000,0.004507,0.002026,0.002026,0.368919,0.320798,-439625.184000,0.003085,0.001515,0.001515,0.153628,0.127702,-440155.034000,0.004426,0.002026,0.002026,0.289461,0.256274,-439845.831000,0.003085,0.001515,0.001515,0.150141,0.123750,-440153.091000,0.004235,0.002026,0.002026,0.284619,0.251374,-439843.922000,127.407419,125.346480,125.346480,190.671973,208.996717,4929.195068,0.000255,0.000251,0.000251,0.000381,0.000418,0.009858,scaled,nomig,balancing,1250,5percent,17
0.003956,0.001686,0.001686,0.200783,0.195848,-439850.263373,0.003955,0.001691,0.001691,0.199990,0.195188,-439849.808500,0.000266,0.000129,0.000129,0.027687,0.024147,77.780802,0.003517,0.001559,0.001559,0.109749,0.117446,-440203.868000,0.005026,0.002185,0.002185,0.326422,0.333050,-439479.895000,0.003517,0.001559,0.001559,0.148045,0.149269,-440003.908000,0.004456,0.002051,0.002051,0.257148,0.246185,-439698.991000,0.003517,0.001559,0.001559,0.147203,0.147142,-440004.173000,0.004324,0.001803,0.001803,0.256198,0.243731,-439699.303000,131.391485,127.407300,127.407300,236.453175,297.417474,26000.907264,0.000263,0.000255,0.000255,0.000473,0.000595,0.052002,scaled,nomig,balancing,1250,5percent,13
0.003278,0.001590,0.001590,0.182967,0.145953,-434945.273582,0.003291,0.001549,0.001549,0.180013,0.142460,-434945.011000,0.000137,0.000106,0.000106,0.033496,0.031302,76.898510,0.002849,0.001345,0.001345,0.073882,0.063892,-435307.641000,0.003740,0.001759,0.001759,0.310819,0.289355,-434592.858000,0.003035,0.001455,0.001455,0.123661,0.094036,-435096.659000,0.003510,0.001759,0.001759,0.257374,0.217537,-434795.001000,0.003035,0.001455,0.001455,0.120246,0.089547,-435093.966000,0.003510,0.001759,0.001759,0.253135,0.210352,-434792.483000,128.927970,125.684000,125.684000,197.398258,206.837814,18236.461358,0.000258,0.000251,0.000251,0.000395,0.000414,0.036473,scaled,nomig,linkedancestor,1250,15percent,12
0.005911,0.001644,0.001644,0.014896,0.095727,-454548.498519,0.005871,0.001556,0.001556,0.014508,0.095449,-454548.144500,0.000295,0.000139,0.000139,0.004712,0.008779,81.304296,0.005311,0.001556,0.001556,0.001675,0.057365,-454975.061000,0.007143,0.002164,0.002164,0.045273,0.139121,-454185.183000,0.005453,0.001556,0.001556,0.006868,0.079296,-454709.356000,0.006655,0.002046,0.002046,0.025224,0.113937,-454390.501000,0.005408,0.001556,0.001556,0.006216,0.078647,-454709.251000,0.006531,0.002046,0.002046,0.024234,0.113167,-454390.428000,178.515062,127.112697,127.112697,650.235946,531.454437,30649.958409,0.000357,0.000254,0.000254,0.001300,0.001063,0.061300,scaled,p1_p2,adaptiveint,5000,5percent,4
0.002466,0.000581,0.000581,0.091286,0.284191,-431102.535278,0.002459,0.000580,0.000580,0.089957,0.283722,-431102.427000,0.000131,0.000041,0.000041,0.017228,0.027068,80.034782,0.002302,0.000434,0.000434,0.032167,0.192231,-431460.477000,0.002727,0.000722,0.000722,0.168903,0.390203,-430749.220000,0.002302,0.000505,0.000505,0.061360,0.232708,-431260.315000,0.002727,0.000663,0.000663,0.129188,0.337596,-430945.843000,0.002302,0.000506,0.000506,0.058960,0.230912,-431259.908000,0.002727,0.000663,0.000663,0.125663,0.335528,-430945.529000,126.445037,217.111020,217.111020,349.435045,237.452421,8239.324798,0.000253,0.000434,0.000434,0.000699,0.000475,0.016479,scaled,p1_p2,adaptiveint,1250,15percent,14
0.003996,0.001694,0.001694,0.216176,0.119844,-439944.463820,0.004016,0.001654,0.001654,0.216279,0.118850,-439944.026500,0.000197,0.000092,0.000092,0.021912,0.019509,78.221509,0.003603,0.001547,0.001547,0.143255,0.056169,-440313.622000,0.004594,0.001888,0.001888,0.300385,0.204199,-439612.276000,0.003642,0.001547,0.001547,0.173770,0.084741,-440098.796000,0.004357,0.001888,0.001888,0.259102,0.161307,-439792.326000,0.003642,0.001547,0.001547,0.173309,0.082605,-440095.734000,0.004357,0.001776,0.001776,0.258598,0.158599,-439789.422000,136.165902,126.224297,126.224297,364.526213,359.341014,31889.441460,0.000272,0.000252,0.000252,0.000729,0.000719,0.063779,scaled,nomig,linkedp1,1250,15percent,11
0.010972,0.002114,0.002114,0.001828,0.052574,-484709.487070,0.010960,0.002114,0.002114,0.001587,0.052365,-484708.975000,0.000464,0.000000,0.000000,0.001228,0.005486,81.966799,0.009394,0.002114,0.002114,0.000000,0.031132,-485074.994000,0.012765,0.002114,0.002114,0.011584,0.081731,-484331.597000,0.010086,0.002114,0.002114,0.000181,0.042351,-484871.618000,0.011884,0.002114,0.002114,0.004826,0.063775,-484550.161000,0.010121,0.002114,0.002114,0.000000,0.042041,-484871.182000,0.011896,0.002114,0.002114,0.004180,0.063410,-484549.876000,363.070916,1.000000,1.000000,898.029183,1660.324344,11099.422970,0.000726,0.000002,0.000002,0.001796,0.003321,0.022199,scaled,p1_p2,linkedp1,20000,15percent,11
0.010675,0.002417,0.002417,0.004636,0.053685,-485848.667589,0.010643,0.002417,0.002417,0.004412,0.053490,-485848.232000,0.000499,0.000000,0.000000,0.001869,0.005607,82.153423,0.008932,0.002417,0.002417,0.000200,0.033284,-486237.672000,0.012804,0.002417,0.002417,0.021198,0.079176,-485481.123000,0.009768,0.002417,0.002417,0.001664,0.043276,-486010.837000,0.011718,0.002417,0.002417,0.008909,0.065181,-485688.746000,0.009757,0.002417,0.002417,0.001347,0.043011,-486011.689000,0.011702,0.002417,0.002417,0.008334,0.064860,-485689.660000,270.640210,1.000000,1.000000,797.336799,2388.551562,13880.651733,0.000541,0.000002,0.000002,0.001595,0.004777,0.027761,scaled,p1_p2,linkedancestor,20000,5percent,17
0.006240,0.001787,0.001787,0.018949,0.110158,-454456.362331,0.006190,0.001768,0.001768,0.018639,0.109659,-454455.863000,0.000312,0.000138,0.000138,0.004900,0.009589,82.505045,0.005450,0.001566,0.001566,0.002539,0.075630,-454871.311000,0.007865,0.002353,0.002353,0.043601,0.163386,-454090.055000,0.005785,0.001566,0.001566,0.010241,0.092587,-454619.320000,0.007061,0.002202,0.002202,0.029359,0.130272,-454295.916000,0.005746,0.001566,0.001566,0.009811,0.091704,-454617.608000,0.006922,0.002056,0.002056,0.028793,0.129153,-454294.411000,188.094265,127.999984,127.999984,818.312866,519.483662,15261.163767,0.000376,0.000256,0.000256,0.001637,0.001039,0.030522,scaled,p1_p2,linkedp1,5000,15percent,20
0.021026,0.003051,0.003051,0.001201,0.000611,-495707.747428,0.021029,0.002953,0.002953,0.001008,0.000424,-495707.302500,0.000908,0.000145,0.000145,0.000849,0.000611,80.066110,0.017568,0.002725,0.002725,0.000001,0.000000,-496086.712000,0.024728,0.003192,0.003192,0.010721,0.008241,-495322.899000,0.019274,0.002725,0.002725,0.000146,0.000015,-495865.615000,0.022805,0.003192,0.003192,0.003347,0.002256,-495552.041000,0.019245,0.002725,0.002725,0.000023,0.000000,-495864.672000,0.022772,0.003192,0.003192,0.002855,0.001828,-495551.231000,374.609437,126.198367,126.198367,127112.236484,141108.532416,19537.675868,0.000749,0.000252,0.000252,0.254224,0.282217,0.039075,scaled,nomig,balancing,20000,10percent,11
0.010248,0.002500,0.002500,0.005379,0.050211,-485133.077112,0.010243,0.002500,0.002500,0.005105,0.050001,-485132.587000,0.000439,0.000000,0.000000,0.002262,0.005957,82.431572,0.008795,0.002500,0.002500,0.000063,0.026638,-485516.549000,0.011982,0.002500,0.002500,0.023586,0.081514,-484770.195000,0.009409,0.002500,0.002500,0.001766,0.039130,-485295.558000,0.011174,0.002500,0.002500,0.010567,0.062455,-484973.076000,0.009405,0.002500,0.002500,0.001388,0.038814,-485295.384000,0.011143,0.002500,0.002500,0.009898,0.062096,-484972.940000,295.534442,1.000000,1.000000,621.710760,1477.603488,22548.245595,0.000591,0.000002,0.000002,0.001243,0.002955,0.045096,scaled,p1_p2,adaptiveint,20000,10percent,14
0.007254,0.002831,0.002831,0.001445,0.001297,-453518.286527,0.007251,0.002885,0.002885,0.001118,0.000978,-453517.965000,0.000259,0.000101,0.000101,0.001248,0.001165,77.824954,0.006357,0.002671,0.002671,0.000000,0.000000,-453931.486000,0.008332,0.003056,0.003056,0.012077,0.013897,-453175.098000,0.006763,0.002671,0.002671,0.000047,0.000041,-453671.981000,0.007780,0.002885,0.002885,0.004636,0.004330,-453366.451000,0.006777,0.002671,0.002671,0.000000,0.000000,-453670.391000,0.007780,0.002885,0.002885,0.003911,0.003614,-453364.906000,361.313426,126.678358,126.678358,12617.798414,12935.635663,27485.186782,0.000723,0.000253,0.000253,0.025236,0.025871,0.054970,scaled,nomig,linkedancestor,5000,15percent,6
0.010552,0.002715,0.002715,0.002032,0.051929,-486015.992952,0.010556,0.002776,0.002776,0.001711,0.051723,-486015.509000,0.000491,0.000096,0.000096,0.001537,0.005998,82.272996,0.008864,0.002584,0.002584,0.000000,0.028693,-486469.894000,0.012305,0.002993,0.002993,0.015031,0.078719,-485672.397000,0.009577,0.002584,0.002584,0.000091,0.040778,-486178.614000,0.011533,0.002776,0.002776,0.005788,0.064250,-485855.851000,0.009535,0.002584,0.002584,0.000000,0.040321,-486178.080000,0.011461,0.002776,0.002776,0.004993,0.063706,-485855.360000,242.281930,127.235525,127.235525,507.481872,1316.317535,23965.744013,0.000485,0.000254,0.000254,0.001015,0.002633,0.047931,scaled,p1_p2,linkedp1,20000,5percent,14
0.009973,0.002200,0.002200,0.001060,0.053001,-486956.961816,0.009964,0.002200,0.002200,0.000821,0.052826,-486956.528000,0.000426,0.000000,0.000000,0.000915,0.005485,82.424397,0.008572,0.002200,0.002200,0.000000,0.031288,-487351.920000,0.011675,0.002200,0.002200,0.009746,0.084623,-486561.003000,0.009171,0.002200,0.002200,0.000034,0.042777,-487119.777000,0.010829,0.002200,0.002200,0.003417,0.064326,-486796.423000,0.009165,0.002200,0.002200,0.000000,0.042543,-487120.162000,0.010809,0.002200,0.002200,0.002873,0.064034,-486796.904000,286.079783,1.000000,1.000000,1491.303948,2254.809579,22433.923814,0.000572,0.000002,0.000002,0.002983,0.004510,0.044868,scaled,p1_p2,adaptiveint,20000,5percent,11
0.006465,0.001627,0.001627,0.025298,0.108389,-456386.834213,0.006431,0.001548,0.001548,0.025033,0.107956,-456386.281000,0.000304,0.000115,0.000115,0.004918,0.008910,82.970495,0.005652,0.001548,0.001548,0.007072,0.077295,-456755.426000,0.007769,0.001978,0.001978,0.050485,0.154487,-455982.902000,0.005966,0.001548,0.001548,0.016407,0.092181,-456550.423000,0.007171,0.001978,0.001978,0.035716,0.126975,-456225.710000,0.005942,0.001548,0.001548,0.015954,0.091590,-456549.764000,0.007105,0.001858,0.001858,0.035153,0.126219,-456225.175000,197.120439,126.457709,126.457709,895.254484,517.788255,13735.953761,0.000394,0.000253,0.000253,0.001791,0.001036,0.027472,scaled,p1_p2,linkedancestor,5000,10percent,10
0.006612,0.001606,0.001606,0.026758,0.108862,-461059.481106,0.006585,0.001541,0.001541,0.026508,0.108515,-461059.342000,0.000264,0.000083,0.000083,0.005047,0.009053,83.596813,0.005925,0.001541,0.001541,0.008090,0.072521,-461443.781000,0.007724,0.001789,0.001789,0.052836,0.148990,-460692.916000,0.006163,0.001541,0.001541,0.017551,0.091987,-461223.924000,0.007159,0.001789,0.001789,0.037281,0.127688,-460896.354000,0.006158,0.001541,0.001541,0.017098,0.091527,-461224.072000,0.007148,0.001789,0.001789,0.036742,0.127143,-460896.573000,237.596847,126.037820,126.037820,844.124618,511.489631,20263.172840,0.000475,0.000252,0.000252,0.001688,0.001023,0.040526,scaled,p1_p2,balancing,5000,15percent,11
0.011333,0.002555,0.002555,0.001767,0.050369,-491944.593097,0.011309,0.002562,0.002562,0.001575,0.050205,-491944.117000,0.000491,0.000119,0.000119,0.001024,0.005456,82.954366,0.009572,0.002372,0.002372,0.000005,0.029973,-492329.685000,0.013581,0.003000,0.003000,0.010165,0.080617,-491575.284000,0.010397,0.002372,0.002372,0.000359,0.040216,-492108.345000,0.012342,0.003000,0.003000,0.004259,0.061579,-491783.533000,0.010363,0.002372,0.002372,0.000167,0.039759,-492106.609000,0.012268,0.002764,0.002764,0.003770,0.061054,-491781.981000,315.280168,128.054324,128.054324,9847.216423,2093.899791,11555.908310,0.000631,0.000256,0.000256,0.019694,0.004188,0.023112,scaled,p1_p2,balancing,20000,10percent,12
0.001572,0.000513,0.000513,0.045298,0.032576,-401228.960264,0.001569,0.000513,0.000513,0.043637,0.031322,-401228.689000,0.000072,0.000073,0.000073,0.014821,0.011504,69.712276,0.001364,0.000287,0.000287,0.004170,0.001477,-401616.874000,0.001818,0.000947,0.000947,0.133941,0.126170,-400926.759000,0.001438,0.000377,0.000377,0.021560,0.014299,-401366.945000,0.001717,0.000647,0.000647,0.078626,0.056875,-401093.557000,0.001438,0.000381,0.000381,0.019501,0.012604,-401366.809000,0.001705,0.000649,0.000649,0.075029,0.054119,-401093.438000,144.806425,197.878821,197.878821,282.346945,339.670440,3038.067898,0.000290,0.000396,0.000396,0.000565,0.000679,0.006076,scaled,nomig,bgs,1250,NA,2
0.007220,0.002933,0.002933,0.001936,0.002039,-454758.440261,0.007225,0.003019,0.003019,0.001481,0.001725,-454757.997500,0.000277,0.000142,0.000142,0.001696,0.001484,77.358868,0.006363,0.002666,0.002666,0.000000,0.000000,-455125.199000,0.008192,0.003057,0.003057,0.016211,0.014852,-454386.876000,0.006676,0.002666,0.002666,0.000058,0.000135,-454911.261000,0.007756,0.003057,0.003057,0.006279,0.005708,-454607.867000,0.006676,0.002666,0.002666,0.000000,0.000000,-454912.443000,0.007752,0.003057,0.003057,0.005310,0.004905,-454609.175000,266.454074,126.234567,126.234567,6012.807297,10648.474139,18071.974817,0.000533,0.000252,0.000252,0.012026,0.021297,0.036144,scaled,nomig,linkedancestor,5000,10percent,20
0.006303,0.001563,0.001563,0.018007,0.138388,-459957.387700,0.006297,0.001562,0.001562,0.017649,0.137946,-459956.873000,0.000323,0.000131,0.000131,0.005250,0.010756,83.912186,0.005534,0.001384,0.001384,0.002430,0.098294,-460396.324000,0.007750,0.002036,0.002036,0.048431,0.188078,-459578.479000,0.005772,0.001384,0.001384,0.008796,0.118767,-460123.772000,0.006995,0.001826,0.001826,0.029258,0.160411,-459794.453000,0.005751,0.001384,0.001384,0.008196,0.118087,-460121.364000,0.006926,0.001826,0.001826,0.028446,0.159576,-459792.137000,173.111058,127.379280,127.379280,422.274884,371.201625,5774.846424,0.000346,0.000255,0.000255,0.000845,0.000742,0.011550,scaled,p1_p2,balancing,5000,10percent,7
0.010998,0.002536,0.002536,0.002734,0.058805,-486691.300246,0.010969,0.002459,0.002459,0.002397,0.058621,-486690.803000,0.000547,0.000110,0.000110,0.001888,0.006129,83.500175,0.009366,0.002262,0.002262,0.000000,0.034428,-487149.436000,0.014143,0.002689,0.002689,0.016720,0.089322,-486312.225000,0.009991,0.002459,0.002459,0.000169,0.047300,-486855.864000,0.012137,0.002689,0.002689,0.007239,0.071366,-486528.940000,0.009939,0.002459,0.002459,0.000000,0.046939,-486854.622000,0.012039,0.002689,0.002689,0.006313,0.070946,-486527.785000,247.893419,126.771586,126.771586,465.559207,1465.987177,9242.133938,0.000496,0.000254,0.000254,0.000931,0.002932,0.018484,scaled,p1_p2,linkedp1,20000,10percent,7
0.020412,0.002484,0.002484,0.000551,0.000559,-490965.182053,0.020403,0.002484,0.002484,0.000381,0.000386,-490964.962000,0.000703,0.000000,0.000000,0.000551,0.000560,79.116672,0.017945,0.002484,0.002484,0.000000,0.000000,-491339.998000,0.023219,0.002484,0.002484,0.006309,0.006893,-490613.995000,0.019049,0.002484,0.002484,0.000014,0.000015,-491120.995000,0.021798,0.002484,0.002484,0.002035,0.002063,-490811.055000,0.019080,0.002484,0.002484,0.000000,0.000000,-491120.567000,0.021823,0.002484,0.002484,0.001649,0.001675,-490810.685000,1244.113057,1.000000,1.000000,153343.342969,153808.281229,51158.620389,0.002488,0.000002,0.000002,0.306687,0.307617,0.102317,scaled,nomig,linkedancestor,20000,15percent,19
0.021656,0.002870,0.002870,0.000577,0.000562,-493094.443477,0.021649,0.002884,0.002884,0.000399,0.000389,-493094.128000,0.000995,0.000162,0.000162,0.000579,0.000564,80.236934,0.018201,0.002667,0.002667,0.000000,0.000000,-493470.659000,0.025593,0.003076,0.003076,0.006710,0.006965,-492707.464000,0.019790,0.002667,0.002667,0.000014,0.000014,-493252.737000,0.023605,0.003076,0.003076,0.002135,0.002081,-492938.305000,0.019719,0.002667,0.002667,0.000000,0.000000,-493250.675000,0.023528,0.003076,0.003076,0.001732,0.001686,-492936.358000,249.977627,125.582239,125.582239,143625.815255,152372.303526,12115.519309,0.000500,0.000251,0.000251,0.287252,0.304745,0.024231,scaled,nomig,neutral,20000,NA,7
0.002601,0.000592,0.000592,0.061173,0.237334,-437086.451532,0.002466,0.000530,0.000530,0.057897,0.215761,-437078.427000,0.000267,0.000171,0.000171,0.017707,0.064362,103.385077,0.002182,0.000357,0.000357,0.016410,0.132269,-437567.143000,0.003300,0.001080,0.001080,0.153636,0.474412,-436639.646000,0.002344,0.000427,0.000427,0.035950,0.169533,-437311.379000,0.003300,0.001017,0.001017,0.108177,0.410105,-436902.480000,0.002344,0.000439,0.000439,0.032159,0.163064,-437302.217000,0.003300,0.001017,0.001017,0.099571,0.399180,-436894.640000,126.026375,129.866690,129.866690,203.344381,135.499175,346.087292,0.000252,0.000260,0.000260,0.000407,0.000271,0.000692,scaled,p1_p2,linkedancestor,1250,5percent,10
0.010242,0.002129,0.002129,0.008789,0.058587,-482580.868577,0.010229,0.002129,0.002129,0.008562,0.058423,-482580.407000,0.000434,0.000000,0.000000,0.002752,0.005725,81.973981,0.008967,0.002129,0.002129,0.000766,0.036012,-482960.435000,0.011915,0.002129,0.002129,0.024979,0.089877,-482193.712000,0.009494,0.002129,0.002129,0.004090,0.047858,-482742.670000,0.011152,0.002129,0.002129,0.014791,0.070295,-482421.693000,0.009451,0.002129,0.002129,0.003727,0.047521,-482742.493000,0.011069,0.002129,0.002129,0.014275,0.069893,-482421.533000,338.318366,1.000000,1.000000,498.088176,1175.845181,15266.284870,0.000677,0.000002,0.000002,0.000996,0.002352,0.030533,scaled,p1_p2,adaptiveint,20000,15percent,20
0.001345,0.000357,0.000357,0.094674,0.183428,-399622.450775,0.001354,0.000356,0.000356,0.093693,0.182406,-399622.163500,0.000079,0.000036,0.000036,0.018072,0.027123,68.828070,0.001130,0.000232,0.000232,0.033180,0.098662,-399963.782000,0.001592,0.000488,0.000488,0.187365,0.307743,-399294.113000,0.001228,0.000290,0.000290,0.061929,0.133461,-399758.066000,0.001491,0.000425,0.000425,0.133185,0.238336,-399488.285000,0.001239,0.000290,0.000290,0.059699,0.131258,-399758.245000,0.001501,0.000425,0.000425,0.130292,0.235338,-399488.489000,137.880821,216.900791,216.900791,373.844835,248.903851,25243.877466,0.000276,0.000434,0.000434,0.000748,0.000498,0.050488,scaled,p1_p2,bgs,1250,NA,11
