L,nu1,nu2,T,m12,m21,theta0,model,genome,dfe,divtime,percent
-1018.614740545608,0.7036396680886695,0.8524266737258498,0.9350137781318936,0.0242981448952604,0.0695440979308287,1659.345047762559,p1_p2,drosophila,adaptiveint,5000,15
-984.5189654864616,0.7497602737684392,0.8572413135016945,0.9415356012539404,0.0060054004479961,0.0913610613020065,1627.819012973881,p1_p2,drosophila,adaptiveint,5000,15
-996.0376448287972,0.8126521608292768,0.9006990652629916,1.0411398487021883,0.0075365499728216,0.0915052487430152,1544.3720529510078,p1_p2,drosophila,adaptiveint,5000,15
-1011.1971603792606,0.7517588342528821,0.8730343203062422,0.9857564116590884,0.0215262432584688,0.0865978396099864,1606.130627256511,p1_p2,drosophila,adaptiveint,5000,15
-1008.6886258735802,0.7192799542548681,0.8526295557741739,0.9300868946638404,0.0086917513270699,0.0801313543437397,1651.2559782871012,p1_p2,drosophila,adaptiveint,5000,15
-1047.5399040928878,0.8340206888808825,0.9639510316611072,1.0615913925470608,0.0134893376239505,0.0637431859001064,1497.987699868674,p1_p2,drosophila,adaptiveint,5000,15
-993.3555041753648,0.8254277082060001,0.90124228604756,1.0591202376514268,0.0020911135135646,0.0811676832118793,1532.5290601699894,p1_p2,drosophila,adaptiveint,5000,15
-992.6749311593596,0.7826767759843071,0.9314441910645744,1.0220036068961462,0.0103338922502215,0.0797093417970153,1549.6568040835357,p1_p2,drosophila,adaptiveint,5000,15
-1018.8262480319725,0.8133744524931986,0.8685289647697162,1.0382172033380286,0.0024717886802439,0.0980584471264151,1560.9601608905657,p1_p2,drosophila,adaptiveint,5000,15
-1012.5291783462608,0.7482621284189438,0.8686357407719761,1.001558840950479,0.0088205298715307,0.0890957324784147,1606.2606307248625,p1_p2,drosophila,adaptiveint,5000,15
-1025.5635495083766,0.7307281195926338,0.8867402553926867,0.8532129215227084,0.0042875544748504,0.031903561622839,1646.6274083499502,p1_p2,drosophila,adaptiveint,5000,15
-1047.1109809046538,0.7268798180565941,0.8247920960469753,0.9350985488293528,0.0125268331807747,0.0886309637042537,1661.3519125190644,p1_p2,drosophila,adaptiveint,5000,15
-1004.1665922158898,0.7330645113897988,0.8361461933170535,0.9179402764428644,0.0039396398952317,0.0923394199535889,1655.9410901366527,p1_p2,drosophila,adaptiveint,5000,15
-1003.54144864717,0.7708151690832675,0.9237021639057418,0.96770196201965,0.013475167420369,0.0503440597648102,1573.31783329252,p1_p2,drosophila,adaptiveint,5000,15
-1050.2904556658127,0.7230740813758704,0.8417007141720173,0.9457754081080418,0.0138890138731639,0.0806229266724906,1650.817085530564,p1_p2,drosophila,adaptiveint,5000,15
-1024.4361767009116,0.7439483710612103,0.8598094616050888,0.881362223831924,0.0049110601236405,0.0640723774851878,1645.981992396342,p1_p2,drosophila,adaptiveint,5000,15
-1011.7084799329956,0.7921728490925158,0.9229769931972404,1.0236153833831578,0.0081981511827352,0.0989308845518459,1549.0237565920695,p1_p2,drosophila,adaptiveint,5000,15
-996.1862997520244,0.7530666149520748,0.8434944985078615,0.9789820631381896,0.0129758436385209,0.0860468044420645,1623.0793761369257,p1_p2,drosophila,adaptiveint,5000,15
-1055.8405650203013,0.750752840335229,0.856597629790375,0.970228641871816,0.0103069935924154,0.0910129245789335,1619.7706275177777,p1_p2,drosophila,adaptiveint,5000,15
-1042.188446380988,0.712097725087055,0.7797238472433143,0.9113011067949432,0.0094015832721136,0.1020029795045228,1704.6662164972245,p1_p2,drosophila,adaptiveint,5000,15
-1003.296878099184,0.7282923880028139,0.8137278681125402,0.909412608012436,0.0143355018930484,0.0758844118687764,1673.6680735099767,p1_p2,drosophila,adaptiveint,5000,15
-1017.9387733800048,0.6897170155627944,0.8977219577702745,0.880690187000889,0.0133946750462894,0.0465768289205404,1657.36582104127,p1_p2,drosophila,adaptiveint,5000,15
-980.749801603839,0.7297505890496391,0.8663343492365159,0.9557607576079716,0.0276368685875383,0.0649970097374078,1629.9802524771333,p1_p2,drosophila,adaptiveint,5000,15
-1018.5780224089588,0.709284332691705,0.7850570706960086,0.9025563914240904,0.0074737036160845,0.0884811596742673,1705.1765505829171,p1_p2,drosophila,adaptiveint,5000,15
-1031.9960691612805,0.7271975702873277,0.8286926487703863,0.959682161165895,0.0150631178760697,0.0968285484877253,1652.4943763925344,p1_p2,drosophila,adaptiveint,5000,15
-1010.1033931029232,0.7346114265946317,0.8698145087220841,0.9432527292946452,0.0131333002127745,0.0647701835498444,1628.537190125273,p1_p2,drosophila,adaptiveint,5000,15
-1043.5386248144964,0.7401563792622623,0.8362512836724637,0.9381366382599932,0.0077043442914266,0.0903650684002622,1645.9654942339591,p1_p2,drosophila,adaptiveint,5000,15
-992.9910612684316,0.7536144459659059,0.8474594581267697,0.9578306015769812,0.0216512761860932,0.0709854189252659,1625.913277090246,p1_p2,drosophila,adaptiveint,5000,15
-1042.2556146871734,0.7341426387759268,0.8197559237697662,0.8958866811419632,0.0057287531721416,0.0686472494999619,1670.1160835908584,p1_p2,drosophila,adaptiveint,5000,15
-1030.769909656051,0.6271976680428791,0.771077073011737,0.7490162560350899,0.0106843580462892,0.0430749187204605,1814.9687527436463,p1_p2,drosophila,adaptiveint,5000,15
-987.4962263981298,0.7544332365404035,0.8109473024282117,0.906377100598762,0.0,0.0954750513514459,1660.7172462500234,p1_p2,drosophila,adaptiveint,5000,15
-1007.3389899992208,0.6984059623525805,0.7811776135554145,0.8881847210889736,0.0106453532949903,0.0932011795851853,1718.9746425906608,p1_p2,drosophila,adaptiveint,5000,15
-1024.1146638381558,0.7097908104082309,0.8027952214166264,0.8697148403118803,0.0,0.0880951705421324,1703.3455644563803,p1_p2,drosophila,adaptiveint,5000,15
-991.3331434268368,0.8123020374803438,0.9599218396705226,1.0857343866250708,0.0191538216149681,0.0698373603378594,1504.5489630831864,p1_p2,drosophila,adaptiveint,5000,15
-1013.840620232044,0.7139815079601753,0.8659681042406856,0.9232053509796369,0.0104281882401898,0.0791884398711147,1648.9558732674218,p1_p2,drosophila,adaptiveint,5000,15
-1020.4228370336436,0.5622723740296196,0.7838355081813855,0.7080517457207494,0.0081890336603238,0.0327404953673643,1868.5444569304448,p1_p2,drosophila,adaptiveint,5000,15
-1029.0162497306446,0.7387897437727157,0.8436490030659385,0.948294759410722,0.0053664563743662,0.0886524034802604,1639.7740682914653,p1_p2,drosophila,adaptiveint,5000,15
-1017.1828992998736,0.7453457536934429,0.8531215263517659,0.9333119359539288,0.0111419525734638,0.0738175764822949,1634.375099672758,p1_p2,drosophila,adaptiveint,5000,15
-1064.5247513118024,0.7470442830243986,0.8773397803228611,0.9320127162730104,0.0151584031352794,0.0640515473005758,1620.44772336052,p1_p2,drosophila,adaptiveint,5000,15
-1050.8760187436883,0.7403239256101999,0.8163637232100779,0.9654748453350958,0.0070708734141981,0.1043980064174664,1650.1902232725577,p1_p2,drosophila,adaptiveint,5000,15
-1032.9383703708936,0.6991522152209872,0.8314760740507127,0.9039884908193824,0.0161077673928424,0.0835469787237889,1683.3291696036974,p1_p2,drosophila,adaptiveint,5000,15
-1003.26080295005,0.7299818639994178,0.8442723134382172,0.932122882307896,0.0142011505884342,0.0848919200916525,1649.1071841196704,p1_p2,drosophila,adaptiveint,5000,15
-1070.4406143758129,0.5098332326461819,0.6621420963493748,0.5884082774199483,0.0319235770284416,0.0326824081913509,2047.6469744846695,p1_p2,drosophila,adaptiveint,5000,15
-1021.6907810865836,0.7207659609940861,0.8195565990638051,0.8759500837070906,0.004266375675154,0.0788875700887536,1684.477675098786,p1_p2,drosophila,adaptiveint,5000,15
-970.4266675101504,0.7221771247274613,0.8405583877794968,0.8865894653645457,0.0114174723328233,0.0724215562503037,1668.360475970798,p1_p2,drosophila,adaptiveint,5000,15
-994.8384318263312,0.7557287477185706,0.8838511483524346,0.9953260124351287,0.0125036396488034,0.0801885526864453,1595.3146384431177,p1_p2,drosophila,adaptiveint,5000,15
-1013.5767973619468,0.7475186805165275,0.8648717937993283,0.9839222103256556,0.0099001427618314,0.0860735646168024,1613.308477397189,p1_p2,drosophila,adaptiveint,5000,15
-1032.2035089498502,0.7061167987940822,0.7941177611331132,0.8644037712931772,0.0123289973029451,0.0964841742733647,1712.847866195906,p1_p2,drosophila,adaptiveint,5000,15
-1030.387362855643,0.7253640469531274,0.8314023790394793,0.9226004763676524,0.00913886577473,0.0877494854985086,1661.8994957217071,p1_p2,drosophila,adaptiveint,5000,15
-1049.1707400622006,0.6423799902146042,0.7218328416622485,0.791906179599845,0.0008903218652833,0.0976675768776091,1826.2643557652132,p1_p2,drosophila,adaptiveint,5000,15
-1068.0592883919307,0.7093341726159262,0.8147682024004241,0.8937441877545578,0.0075043363304946,0.0928744515548036,1689.8442768216555,p1_p2,drosophila,adaptiveint,5000,15
-1030.525002070969,0.7342827066207265,0.8615836875532782,0.9151573064553878,0.0118640870589207,0.0594545884659652,1640.8886365942858,p1_p2,drosophila,adaptiveint,5000,15
-1236.0138576300278,0.4514811777213169,0.510535856596828,0.5136472349625231,0.0715687951261463,0.0168228935415651,2290.4123565007567,p1_p2,drosophila,adaptiveint,5000,15
-1009.5142603476428,0.7640584874960928,0.8838119799240559,1.0148445253188745,0.0125454767722526,0.0771890896024468,1585.3887563236894,p1_p2,drosophila,adaptiveint,5000,15
-999.9937496748968,0.6989063626747665,0.8378603076550944,0.939939777155271,0.0171215702548931,0.0817557868899727,1669.6791297935565,p1_p2,drosophila,adaptiveint,5000,15
-1021.1265553998768,0.6684068727159538,0.7980886009858004,0.8102650573691357,0.0055264610519729,0.0679025784954388,1750.399008593598,p1_p2,drosophila,adaptiveint,5000,15
-1000.6223542822812,0.7220251256645454,0.8199158614781005,0.901390672283944,0.0017730741362227,0.0876275395494759,1676.4738204516818,p1_p2,drosophila,adaptiveint,5000,15
-1019.600851070949,0.6913362660548679,0.8096208315417933,0.9164673779857664,0.0111527383138466,0.0805636252616931,1697.7250490010215,p1_p2,drosophila,adaptiveint,5000,15
-990.4794907519243,0.6827663375322347,0.8222644346904605,0.9007495083403506,0.0097868937535712,0.0830784098272011,1700.1956600034243,p1_p2,drosophila,adaptiveint,5000,15
-980.6534505817292,0.7513682190203604,0.8882309929352332,0.9820532285918244,0.0096838709013132,0.0819086928911851,1599.085448900645,p1_p2,drosophila,adaptiveint,5000,15
-996.7542110661572,0.712336385061575,0.8214004557764273,0.9033708401478312,0.0055265951829915,0.0853352996333894,1681.0502014873657,p1_p2,drosophila,adaptiveint,5000,15
-1012.351920199127,0.8095091882138995,0.9357504825980686,1.0628007899313865,0.0101338278935621,0.0836969603635412,1523.3687824499918,p1_p2,drosophila,adaptiveint,5000,15
-1027.537095480397,0.7205077360793266,0.8498844092869401,0.8920720716230415,0.0152128127233124,0.0681664633133974,1662.4489270258832,p1_p2,drosophila,adaptiveint,5000,15
-1007.6479862995452,0.8035661790366071,0.8744258318067673,1.0253287418545634,0.0052046774488965,0.0948736556929396,1566.4472980346973,p1_p2,drosophila,adaptiveint,5000,15
-1005.4739777117468,0.7486122163451235,0.8803142536474106,0.955753424920458,0.0162289308278959,0.0733935404540899,1611.7086650830445,p1_p2,drosophila,adaptiveint,5000,15
-1003.254045874836,0.764628962178973,0.8782204166439065,0.996818340768038,0.0114192660040495,0.0882957883928023,1593.13535318378,p1_p2,drosophila,adaptiveint,5000,15
-984.2974168977051,0.7266520494301523,0.8504103468967777,0.961206268050256,0.0117843842193941,0.0856052841112153,1639.692857882213,p1_p2,drosophila,adaptiveint,5000,15
-1024.822437982553,0.7321830461203289,0.7999478590062932,0.9197905579366228,0.0036672928799381,0.0980817717051804,1677.0621377990392,p1_p2,drosophila,adaptiveint,5000,15
-1022.4056493244916,0.6994399500078335,0.8260363068495936,0.8939423485508192,0.0139697080256766,0.076159150441492,1688.9187453438735,p1_p2,drosophila,adaptiveint,5000,15
-1000.859253444054,0.7751889488828773,0.8737973764752913,0.9892504473655104,0.0118929774030044,0.0844232969678108,1591.444669026845,p1_p2,drosophila,adaptiveint,5000,15
-1008.011287651824,0.7469916011875846,0.8819533449870961,0.9412816395818602,0.0150977113825547,0.0703844782037513,1615.656125272082,p1_p2,drosophila,adaptiveint,5000,15
-1051.2065936184772,0.7093091716486914,0.8479293450066927,0.9022435073467214,0.0090198002997117,0.0828943689165404,1667.927550884427,p1_p2,drosophila,adaptiveint,5000,15
-1016.8378725011124,0.7029017752782167,0.8374424916257149,0.947207629083344,0.0128889507612982,0.0844189395065538,1665.4679443941918,p1_p2,drosophila,adaptiveint,5000,15
-1003.203657574694,0.7551291717753422,0.8650098370393133,0.940282731172148,0.0116739653178016,0.0719288789536818,1620.3024943906912,p1_p2,drosophila,adaptiveint,5000,15
-995.0385588579992,0.9763871896605956,1.0000917646626424,0.4848118116393948,7.990923574332041e-05,0.0005481011277953,1628.5212426583778,nomig,simple,neutral,1250,NA
-965.8282879826982,0.9787443241667718,0.9820466312620698,0.5002024001073697,0.0,0.0,1625.9007203666963,nomig,simple,neutral,1250,NA
-996.4522407752924,1.0175529118414894,1.0219313735235631,0.5087287115098905,0.0,0.0008607132562313,1593.7625591814651,nomig,simple,neutral,1250,NA
-998.7591402874098,0.917552400817622,0.9642838245945232,0.5008383692267429,0.0459097649672149,0.0147957694612684,1655.6544326881472,nomig,simple,neutral,1250,NA
-996.5951969708084,1.0487284120577305,1.0314008911006367,0.5513512634158435,0.0008930704191783,0.0683931755688595,1558.7883102111548,nomig,simple,neutral,1250,NA
-983.879284275538,1.028516531918752,1.042199224718383,0.5183722019053296,0.0,0.004575810343828,1578.213553546454,nomig,simple,neutral,1250,NA
-963.1416064280672,1.0623032145011608,0.9990811956132012,0.5214681335265888,0.0,0.0,1579.870690600846,nomig,simple,neutral,1250,NA
-994.1385582707804,0.9609738219783552,0.927018681930586,0.513643473433592,0.0,0.0915467607301104,1647.0642214075351,nomig,simple,neutral,1250,NA
-994.9594245082494,0.9623477006979888,0.9822449067744616,0.5051191638109814,0.0145546697982419,0.0138884457042028,1629.4315434258085,nomig,simple,neutral,1250,NA
-987.1397779804856,0.9632143370584216,0.9943860371939718,0.5027422085879025,0.0257657313383498,0.0065231758019945,1625.9157475852037,nomig,simple,neutral,1250,NA
-1000.5366446575184,0.965562268829996,0.985411690749193,0.499327505560967,0.0020811846574401,0.0081974695587079,1630.0180009865312,nomig,simple,neutral,1250,NA
-961.4877766438432,1.0389258246468025,1.0679992575738613,0.5348471031775887,0.0143690728151595,1.904630971656158e-05,1557.8326658363733,nomig,simple,neutral,1250,NA
-1010.2721955072552,1.0229746492193612,1.033636688875581,0.5166634456526286,0.0017335381748449,0.0047920003765064,1583.8312971993544,nomig,simple,neutral,1250,NA
-971.3370305133864,0.9776263676459384,0.9664907799952496,0.4849428903431834,0.0,0.0,1640.091244033429,nomig,simple,neutral,1250,NA
-975.0282670356394,1.0576462405424174,1.0579375205499328,0.5402014140789694,0.0048814566593542,0.0099760269389747,1552.2944849254902,nomig,simple,neutral,1250,NA
-971.9207178162294,1.028854123494953,0.9845839735531275,0.5297631885765378,0.0038325941639405,0.0064501832719698,1592.0555287918094,nomig,simple,neutral,1250,NA
-985.1937620714218,1.076240252997342,1.095928228142964,0.5424012870625713,0.0076886114039585,0.0006352719778076,1533.2372323812792,nomig,simple,neutral,1250,NA
-985.6125950584832,0.9962270469304376,1.0096867234747815,0.5242884430753528,0.0273944199916102,0.0157207724949311,1597.5446633067795,nomig,simple,neutral,1250,NA
-976.9888097898012,1.045306452160952,1.0249808389175792,0.5139263543347395,0.0,0.0,1580.6704449658591,nomig,simple,neutral,1250,NA
-1015.9152551163722,1.008008993202348,1.0087825630362883,0.5159722675153569,0.0,0.0,1597.7780956378726,nomig,simple,neutral,1250,NA
-976.9488703893774,0.9998743182482652,0.9982404044893484,0.4899368626826966,0.000306815697974,0.0,1618.082958245414,nomig,simple,neutral,1250,NA
-1056.9074078783487,0.8243447252612871,0.7760152295978037,0.4864690120921834,0.1011967560024991,0.1620689689543909,1789.84124540705,nomig,simple,neutral,1250,NA
-963.962032217344,1.0327232531458983,1.0200951941881795,0.5406594198830276,0.0073413997258654,0.0126013855676345,1572.940070954386,nomig,simple,neutral,1250,NA
-989.5067953566712,0.8727585400248552,0.8541092451084185,0.4442935303767554,0.0232216674128343,0.0,1749.171522445787,nomig,simple,neutral,1250,NA
-978.837667231677,1.0524664194707924,1.0667481545422337,0.5255724142566517,0.0,0.0,1558.5763534482203,nomig,simple,neutral,1250,NA
-978.6251824435982,1.0398036222558338,1.0368938040696865,0.5192405820853023,0.0,0.0052924013271624,1575.7682580483215,nomig,simple,neutral,1250,NA
-979.7771676993208,1.0088536984584933,1.031213660757602,0.5093946894850355,0.0,0.0,1593.2278111032929,nomig,simple,neutral,1250,NA
-979.3205569558048,0.9662037799724864,1.058754739240051,0.5195639001736809,0.0266030473848455,0.0,1593.5689845747806,nomig,simple,neutral,1250,NA
-1007.2887344328236,1.031585865087158,1.0815995350970906,0.5496950691458794,0.0491665771083773,2.8689825843459138e-06,1548.5081911210236,nomig,simple,neutral,1250,NA
-983.9258336869722,0.9778434798151756,1.0088023921606883,0.5061559556901756,0.0184635207849182,0.0031681488497099,1613.623899121737,nomig,simple,neutral,1250,NA
