,MIG12$,MIG21$,TDIV$,NANC$,V1$,V2$,MaxEstLhood,MaxObsLhood,time,genome,model,dfe,percent,replicate
0,1.09355e-07,3.20758e-07,214980,100294,3.4116951,3.4473348,-35123.817,-34989.216,1250,drosophila,nomig,linkedp1,5percent,34
0,1.81138e-07,2.74937e-07,213194,110028,3.0055649,3.0296305,-35142.03,-34985.948,1250,drosophila,nomig,linkedp1,5percent,35
0,1.81822e-07,3.67392e-07,218286,106114,2.977944,3.2704372,-35245.247,-35089.769,1250,drosophila,nomig,linkedp1,5percent,36
0,1.51282e-07,2.51628e-08,190123,214343,1.55713,1.6329501,-35016.038,-34901.602,1250,drosophila,nomig,linkedp1,5percent,37
0,2.36148e-07,4.67752e-08,186691,208765,1.6049264,1.6560852,-35058.713,-34952.705,1250,drosophila,nomig,linkedp1,5percent,38
0,7.18639e-08,1.1327e-10,172002,309673,1.0575584,1.0664746,-34954.888,-34840.124,1250,drosophila,nomig,linkedp1,5percent,39
0,2.17804e-07,1.63864e-08,180745,265764,1.1872719,1.2495958,-35145.303,-35044.393,1250,drosophila,nomig,linkedp1,5percent,40
0,1.54133e-07,1.59783e-08,184189,239975,1.3622244,1.4519067,-35095.376,-34969.307,1250,drosophila,nomig,linkedp1,5percent,41
0,4.28063e-07,1.35924e-07,200208,184620,1.6824834,1.8037477,-35109.51,-34974.757,1250,drosophila,nomig,linkedp1,5percent,42
0,6.77204e-08,3.20692e-10,172670,309117,1.0357581,1.0622131,-35016.382,-34914.103,1250,drosophila,nomig,linkedp1,5percent,43
0,2.11091e-07,5.52863e-08,188282,201548,1.591809,1.7397621,-35097.274,-34973.575,1250,drosophila,nomig,linkedp1,5percent,44
0,3.08996e-07,3.96982e-07,228866,114685,2.8633061,2.9631331,-35241.547,-35098.504,1250,drosophila,nomig,linkedp1,5percent,45
0,2.79053e-07,1.42115e-07,213648,161268,2.0421985,2.1848244,-35090.889,-34961.781,1250,drosophila,nomig,linkedp1,5percent,46
0,8.38098e-08,5.13758e-10,175182,317160,1.020308,1.0348108,-35140.117,-35041.742,1250,drosophila,nomig,linkedp1,5percent,47
0,1.00294e-07,1.67711e-09,184920,285344,1.1466619,1.1931709,-34845.425,-34745.467,1250,drosophila,nomig,linkedp1,5percent,48
0,2.36617e-07,5.63156e-08,195740,205069,1.6321998,1.738432,-35134.52,-34997.047,1250,drosophila,nomig,linkedp1,5percent,49
0,7.89784e-08,3.60119e-09,174248,295572,1.0566658,1.0914791,-35085.284,-34982.276,1250,drosophila,nomig,linkedp1,5percent,50
0,2.01545e-07,1.4381e-08,184228,251761,1.2922385,1.3935078,-35026.302,-34919.212,1250,drosophila,nomig,linkedp1,5percent,51
0,4.17425e-08,2.63514e-10,169448,316872,1.0051201,1.043116,-35048.64,-34940.427,1250,drosophila,nomig,linkedp1,5percent,52
0,8.99117e-08,1.45384e-09,177525,296823,1.115004,1.1629974,-34932.936,-34834.551,1250,drosophila,nomig,linkedp1,5percent,53
0,2.04601e-07,3.94526e-07,226511,97071,3.4864904,3.4689097,-35054.423,-34912.431,1250,drosophila,nomig,linkedp1,5percent,54
0,2.53658e-07,2.10805e-07,208197,136487,2.4922099,2.5150026,-35090.32,-34956.719,1250,drosophila,nomig,linkedp1,5percent,55
0,4.37863e-08,8.04312e-10,175019,278079,1.1670841,1.2771802,-34927.986,-34822.873,1250,drosophila,nomig,linkedp1,5percent,56
0,1.95514e-07,4.15779e-07,221231,98749,3.4720313,3.498177,-35051.014,-34919.54,1250,drosophila,nomig,linkedp1,5percent,57
0,1.70076e-07,2.68183e-07,215179,116476,2.8612573,2.9748426,-35213.586,-35075.212,1250,drosophila,nomig,linkedp1,5percent,58
0,1.75198e-07,4.41417e-07,218275,100196,3.3926325,3.3083517,-35219.909,-35099.102,1250,drosophila,nomig,linkedp1,5percent,59
0,2.09958e-07,3.18695e-08,180067,220576,1.45084,1.5307302,-35216.449,-35088.439,1250,drosophila,nomig,linkedp1,5percent,60
0,1.45707e-07,3.3347e-09,182742,290269,1.1194254,1.1321809,-35051.848,-34958.396,1250,drosophila,nomig,linkedp1,5percent,61
0,1.73159e-09,2.91345e-06,182842,406931,0.5698432,0.4483976,-35468.399,-34970.21,1250,drosophila,nomig,linkedp1,5percent,62
0,6.39131e-08,3.86122e-10,170431,314519,1.0019659,1.0438776,-35114.968,-35017.096,1250,drosophila,nomig,linkedp1,5percent,63
0,2.11397e-07,3.01469e-08,185756,221747,1.4829341,1.640175,-34973.322,-34870.859,1250,drosophila,nomig,linkedp1,5percent,64
0,2.33529e-07,3.72696e-08,178760,235249,1.3698349,1.4200118,-35199.375,-35081.769,1250,drosophila,nomig,linkedp1,5percent,65
0,3.75197e-08,1.39907e-10,171067,301577,1.084538,1.1254338,-34991.51,-34896.001,1250,drosophila,nomig,linkedp1,5percent,66
0,1.7753e-07,3.27398e-08,193521,211686,1.5801475,1.7390008,-35070.925,-34952.391,1250,drosophila,nomig,linkedp1,5percent,67
0,4.81462e-08,3.71706e-06,39182,3465476,0.0294165,0.0245148,-35427.616,-34932.632,1250,drosophila,nomig,linkedp1,5percent,68
0,1.95335e-07,3.15752e-07,214926,101409,3.409441,3.3049778,-35057.451,-34916.297,1250,drosophila,nomig,linkedp1,5percent,69
0,1.9035e-07,3.56222e-08,185883,199893,1.6310526,1.7119188,-35007.048,-34890.239,1250,drosophila,nomig,linkedp1,5percent,70
0,2.75099e-07,3.83049e-07,216195,105044,3.1664429,3.2119641,-35022.82,-34895.727,1250,drosophila,nomig,linkedp1,5percent,71
0,1.33671e-07,3.75159e-07,223943,101779,3.5227674,3.2687521,-35270.17,-35118.914,1250,drosophila,nomig,linkedp1,5percent,72
0,1.18467e-07,1.69344e-09,170671,308097,1.0137963,1.0545237,-35170.874,-35074.438,1250,drosophila,nomig,linkedp1,5percent,73
0,1.48308e-07,5.56855e-07,237428,89269,3.973124,3.6902744,-35047.111,-34894.983,1250,drosophila,nomig,linkedp1,5percent,74
0,1.30712e-07,2.47433e-10,169576,306754,1.0293035,1.0491911,-34983.629,-34881.735,1250,drosophila,nomig,linkedp1,5percent,75
0,2.77476e-07,6.65474e-08,199850,195475,1.5943569,1.7532356,-35066.018,-34956.098,1250,drosophila,nomig,linkedp1,5percent,76
0,2.05046e-07,3.73038e-07,231817,97584,3.4932324,3.4722838,-34961.878,-34807.986,1250,drosophila,nomig,linkedp1,5percent,77
0,2.64553e-07,2.82165e-07,229663,111504,3.0441343,3.0762743,-35020.494,-34897.54,1250,drosophila,nomig,linkedp1,5percent,78
0,1.39241e-07,1.23709e-08,182924,235961,1.4439412,1.5044811,-35039.527,-34922.369,1250,drosophila,nomig,linkedp1,5percent,79
0,2.46574e-07,2.68911e-07,211778,120487,2.8058514,2.6832015,-35132.522,-34990.823,1250,drosophila,nomig,linkedp1,5percent,80
0,2.2302e-07,1.72369e-08,182911,266147,1.2567632,1.291909,-35106.57,-35004.226,1250,drosophila,nomig,linkedp1,5percent,81
0,1.30855e-07,2.56962e-08,186125,205974,1.5746526,1.6890531,-35043.37,-34917.118,1250,drosophila,nomig,linkedp1,5percent,82
0,2.0441e-07,3.33141e-08,185378,227767,1.4413297,1.4897665,-35093.682,-34977.655,1250,drosophila,nomig,linkedp1,5percent,83
0,2.6558e-08,7.92364e-11,167990,339429,0.9173486,0.9396969,-35236.539,-35129.19,1250,drosophila,nomig,linkedp1,5percent,84
0,1.68256e-07,3.97641e-08,194810,189003,1.769327,1.8384024,-35014.758,-34886.039,1250,drosophila,nomig,linkedp1,5percent,85
0,2.5644e-07,9.43649e-08,184929,181877,1.7436445,1.9141129,-35082.526,-34965.21,1250,drosophila,nomig,linkedp1,5percent,86
0,2.0482e-07,5.80188e-08,189207,191615,1.6828133,1.9261523,-35134.52,-35017.129,1250,drosophila,nomig,linkedp1,5percent,87
0,3.04012e-07,4.23137e-08,188569,218633,1.4456988,1.5868544,-34974.382,-34865.819,1250,drosophila,nomig,linkedp1,5percent,88
0,4.28212e-08,4.05706e-10,173334,307152,1.0481659,1.0841054,-35041.809,-34940.474,1250,drosophila,nomig,linkedp1,5percent,89
0,1.02394e-07,6.17612e-10,176941,301391,1.0662863,1.1055429,-35154.271,-35054.953,1250,drosophila,nomig,linkedp1,5percent,90
0,7.01682e-08,9.85061e-10,175572,307390,1.0842001,1.0889703,-35102.445,-35002.065,1250,drosophila,nomig,linkedp1,5percent,91
0,5.01323e-08,8.06345e-10,170730,302208,1.0096266,1.0899148,-35083.263,-34973.09,1250,drosophila,nomig,linkedp1,5percent,92
0,1.34773e-07,5.03739e-09,179206,282690,1.1137203,1.1568159,-34941.115,-34848.037,1250,drosophila,nomig,linkedp1,5percent,93
0,5.49758e-08,8.64807e-10,173758,287564,1.1715109,1.1722873,-34952.635,-34856.021,1250,drosophila,nomig,linkedp1,5percent,94
0,1.6162e-07,1.51402e-08,186523,253389,1.3357358,1.4031359,-35057.895,-34944.625,1250,drosophila,nomig,linkedp1,5percent,95
0,2.83773e-07,6.97509e-08,192863,205761,1.6550183,1.6713018,-34997.431,-34868.268,1250,drosophila,nomig,linkedp1,5percent,96
0,1.23309e-07,9.81627e-09,183824,254251,1.25915,1.3488639,-35055.289,-34949.989,1250,drosophila,nomig,linkedp1,5percent,97
0,5.98691e-08,3.04981e-10,170811,318178,1.0120139,1.020091,-35058.936,-34958.964,1250,drosophila,nomig,linkedp1,5percent,98
0,3.37062e-07,3.68551e-07,221908,114947,2.8317605,2.9160922,-35184.251,-35039.118,1250,drosophila,nomig,linkedp1,5percent,99
0,3.92855e-09,1.47311e-11,654611,332374,0.9257365,0.9857646,-31612.152,-31551.914,5000,drosophila,nomig,linkedp1,5percent,0
0,1.59473e-08,7.0654e-09,748783,157440,2.0509578,2.1045092,-31753.021,-31683.491,5000,drosophila,nomig,linkedp1,5percent,1
0,2.25616e-09,7.46734e-11,641621,341151,0.9570185,0.9406484,-31766.69,-31699.869,5000,drosophila,nomig,linkedp1,5percent,2
0,8.53237e-09,4.53485e-10,682727,250696,1.3123576,1.3671091,-31736.989,-31670.628,5000,drosophila,nomig,linkedp1,5percent,3
0,1.59651e-08,2.11008e-08,730704,106452,3.1967961,2.9780931,-31702.359,-31635.467,5000,drosophila,nomig,linkedp1,5percent,4
0,8.4334e-09,1.50322e-08,697861,103659,3.2115351,3.173141,-31787.861,-31702.433,5000,drosophila,nomig,linkedp1,5percent,5
0,1.24739e-08,1.0094e-08,737799,117296,2.841681,2.7694287,-31672.011,-31604.494,5000,drosophila,nomig,linkedp1,5percent,6
0,1.66187e-08,4.23834e-09,669378,198241,1.6566812,1.6065828,-31738.085,-31660.194,5000,drosophila,nomig,linkedp1,5percent,7
0,2.04073e-08,3.13617e-09,715537,228693,1.428211,1.4906593,-31802.547,-31728.459,5000,drosophila,nomig,linkedp1,5percent,8
0,6.08482e-09,1.60776e-08,728480,99089,3.2944646,3.313724,-31767.828,-31688.224,5000,drosophila,nomig,linkedp1,5percent,9
0,1.05474e-08,4.96804e-09,703403,157718,2.0015484,2.0713244,-31786.129,-31707.411,5000,drosophila,nomig,linkedp1,5percent,10
0,1.77513e-08,2.80239e-09,697052,212995,1.4688186,1.5914204,-31729.257,-31661.075,5000,drosophila,nomig,linkedp1,5percent,11
0,3.65488e-09,1.79702e-11,663332,325788,0.9537458,1.0148803,-31676.253,-31616.144,5000,drosophila,nomig,linkedp1,5percent,12
0,1.56916e-08,8.26725e-09,718415,153306,2.0575828,2.0703653,-31736.521,-31671.992,5000,drosophila,nomig,linkedp1,5percent,13
0,1.32574e-08,2.03202e-09,704866,215506,1.5372405,1.6220013,-31854.874,-31790.185,5000,drosophila,nomig,linkedp1,5percent,14
0,1.54414e-09,4.76995e-12,643369,323459,0.9916302,1.0173286,-31732.58,-31676.35,5000,drosophila,nomig,linkedp1,5percent,15
0,2.22031e-08,2.30115e-08,768024,106327,2.959416,3.1089148,-31762.752,-31684.535,5000,drosophila,nomig,linkedp1,5percent,16
0,9.36802e-09,2.01419e-08,710645,121263,2.7216273,2.6573752,-31796.72,-31715.55,5000,drosophila,nomig,linkedp1,5percent,17
0,1.61751e-08,1.74482e-09,697060,242547,1.3311382,1.2966684,-31682.392,-31614.585,5000,drosophila,nomig,linkedp1,5percent,18
0,1.31386e-08,4.53134e-09,705824,165115,2.0971366,2.0175766,-31784.564,-31713.561,5000,drosophila,nomig,linkedp1,5percent,19
0,8.71568e-09,1.56138e-09,703902,228774,1.4118126,1.468158,-31700.459,-31639.909,5000,drosophila,nomig,linkedp1,5percent,20
0,3.67743e-09,9.32265e-11,663219,276846,1.1651263,1.1947726,-31780.874,-31716.649,5000,drosophila,nomig,linkedp1,5percent,21
0,8.28695e-09,3.84568e-11,627317,365664,0.8625612,0.8843361,-31739.095,-31671.879,5000,drosophila,nomig,linkedp1,5percent,22
0,1.50097e-08,1.2926e-08,699447,140913,2.3851556,2.3227477,-31822.687,-31752.118,5000,drosophila,nomig,linkedp1,5percent,23
0,9.31745e-09,2.09459e-08,745886,95042,3.5603836,3.4045434,-31671.823,-31600.824,5000,drosophila,nomig,linkedp1,5percent,24
0,7.31473e-09,2.51446e-08,752063,92665,3.4290592,3.5973552,-31803.317,-31723.262,5000,drosophila,nomig,linkedp1,5percent,25
0,7.04444e-09,6.27539e-11,686102,271726,1.2107496,1.1996155,-31801.501,-31732.392,5000,drosophila,nomig,linkedp1,5percent,26
0,9.23447e-09,4.47784e-12,659842,321794,0.9814076,0.9963952,-31682.289,-31621.21,5000,drosophila,nomig,linkedp1,5percent,27
0,1.95689e-08,2.08849e-09,725310,232599,1.3870129,1.4104272,-31763.701,-31701.56,5000,drosophila,nomig,linkedp1,5percent,28
0,1.23811e-08,5.13403e-10,720493,226586,1.47032,1.4778475,-31742.749,-31669.345,5000,drosophila,nomig,linkedp1,5percent,29
0,2.35121e-09,1.98802e-10,684246,301355,1.0698014,1.0776928,-31728.693,-31668.053,5000,drosophila,nomig,linkedp1,5percent,30
0,1.84162e-08,1.52408e-08,734806,133631,2.3601128,2.467024,-31714.392,-31648.058,5000,drosophila,nomig,linkedp1,5percent,31
0,1.36632e-08,3.89415e-09,686358,167578,1.9905885,1.9754145,-31705.587,-31638.781,5000,drosophila,nomig,linkedp1,5percent,32
0,1.1612e-08,5.37378e-09,727225,160653,2.0177433,2.0734255,-31702.3,-31636.583,5000,drosophila,nomig,linkedp1,5percent,33
0,1.63044e-08,7.03939e-09,700275,173819,1.7510678,1.8885963,-31689.89,-31613.642,5000,drosophila,nomig,linkedp1,5percent,34
0,1.67653e-08,1.2807e-08,735543,129329,2.4175491,2.5032326,-31703.102,-31633.983,5000,drosophila,nomig,linkedp1,5percent,35
0,7.8491e-09,1.83986e-08,720391,96357,3.5518368,3.3838302,-31746.253,-31671.801,5000,drosophila,nomig,linkedp1,5percent,36
0,1.50198e-08,2.54232e-08,742173,110273,3.107737,2.8972673,-31810.241,-31731.715,5000,drosophila,nomig,linkedp1,5percent,37
0,1.05677e-08,1.69913e-08,714516,105532,3.1205775,3.0587583,-31856.6,-31776.722,5000,drosophila,nomig,linkedp1,5percent,38
0,1.98066e-08,8.95602e-09,721406,155541,2.0676626,2.0545609,-31807.072,-31738.841,5000,drosophila,nomig,linkedp1,5percent,39
0,8.01379e-09,1.42398e-09,679141,242083,1.3071348,1.3555868,-31788.131,-31705.534,5000,drosophila,nomig,linkedp1,5percent,40
0,7.93394e-09,3.46151e-10,667518,290097,1.092568,1.1129057,-31757.349,-31694.623,5000,drosophila,nomig,linkedp1,5percent,41
0,9.35471e-09,2.86828e-08,749917,90778,3.7202698,3.5663098,-31752.848,-31678.692,5000,drosophila,nomig,linkedp1,5percent,42
0,1.54144e-08,5.97418e-09,729772,156567,2.0258158,2.1603915,-31664.871,-31593.712,5000,drosophila,nomig,linkedp1,5percent,43
0,6.0713e-09,4.34767e-11,653414,319414,0.9886547,1.0256504,-31770.234,-31711.778,5000,drosophila,nomig,linkedp1,5percent,44
0,2.60503e-08,5.16849e-09,706232,200048,1.6666621,1.7079882,-31755.674,-31686.202,5000,drosophila,nomig,linkedp1,5percent,45
0,9.32986e-09,2.10234e-08,764901,87217,3.8874346,3.7034111,-31615.783,-31542.393,5000,drosophila,nomig,linkedp1,5percent,46
0,1.20548e-08,9.71487e-10,699262,229378,1.4233253,1.4456469,-31639.355,-31577.883,5000,drosophila,nomig,linkedp1,5percent,47
0,8.03876e-09,1.54213e-10,636947,333352,0.9481337,0.9867725,-31744.431,-31676.882,5000,drosophila,nomig,linkedp1,5percent,48
0,1.3192e-09,7.42169e-12,673856,332233,0.9838748,0.9462879,-31809.212,-31750.12,5000,drosophila,nomig,linkedp1,5percent,49
0,1.31982e-08,2.37697e-08,743037,90479,3.5782847,3.6524289,-31796.567,-31707.221,5000,drosophila,nomig,linkedp1,5percent,50
0,2.42942e-09,1.02512e-11,648156,342954,0.9463268,0.9091577,-31784.23,-31730.587,5000,drosophila,nomig,linkedp1,5percent,51
0,8.54873e-09,2.132e-08,735934,103482,3.1195732,3.144435,-31705.117,-31636.066,5000,drosophila,nomig,linkedp1,5percent,52
0,1.57089e-08,1.36526e-09,724031,220570,1.4436705,1.481457,-31817.517,-31755.214,5000,drosophila,nomig,linkedp1,5percent,53
0,1.83536e-08,1.37001e-08,760662,119052,2.765935,2.7780426,-31818.072,-31742.613,5000,drosophila,nomig,linkedp1,5percent,54
0,1.04082e-08,1.3541e-09,686031,230327,1.3911354,1.444791,-31734.371,-31661.518,5000,drosophila,nomig,linkedp1,5percent,55
0,8.45371e-09,2.54248e-08,736217,91766,3.6102007,3.4477499,-31737.006,-31660.604,5000,drosophila,nomig,linkedp1,5percent,56
0,4.59763e-09,2.4729e-08,741586,85604,3.8294556,3.9523947,-31773.616,-31698.811,5000,drosophila,nomig,linkedp1,5percent,57
0,1.13065e-08,6.1082e-11,655692,331563,0.9635141,0.9804126,-31789.195,-31724.636,5000,drosophila,nomig,linkedp1,5percent,58
0,2.56659e-08,4.36043e-09,722315,200529,1.5845518,1.7100557,-31725.689,-31654.025,5000,drosophila,nomig,linkedp1,5percent,59
0,1.25342e-08,1.90124e-08,748050,105485,3.2205971,3.1863506,-31796.073,-31718.043,5000,drosophila,nomig,linkedp1,5percent,60
0,2.22816e-08,1.60557e-08,738560,129851,2.4656139,2.5676582,-31695.522,-31619.667,5000,drosophila,nomig,linkedp1,5percent,61
0,1.4658e-08,2.11438e-08,728709,104574,3.1000521,3.1927589,-31761.24,-31688.804,5000,drosophila,nomig,linkedp1,5percent,62
0,2.45134e-08,1.33339e-08,700785,143618,2.2438316,2.2734924,-31671.669,-31599.582,5000,drosophila,nomig,linkedp1,5percent,63
0,8.27049e-09,2.74194e-08,756016,90554,3.539645,3.4299913,-31799.6,-31722.575,5000,drosophila,nomig,linkedp1,5percent,64
0,4.82925e-09,4.7322e-12,661310,334869,0.9259048,0.9912265,-31748.786,-31686.708,5000,drosophila,nomig,linkedp1,5percent,65
0,1.22115e-08,3.57572e-08,758282,86051,3.9170075,3.7978049,-31776.811,-31701.925,5000,drosophila,nomig,linkedp1,5percent,66
0,8.05619e-09,1.96308e-08,734644,95892,3.4842225,3.3636975,-31821.258,-31750.072,5000,drosophila,nomig,linkedp1,5percent,67
0,5.52296e-09,2.51557e-08,743648,89913,3.6280982,3.6514895,-31725.569,-31650.244,5000,drosophila,nomig,linkedp1,5percent,68
0,1.22732e-08,1.13211e-08,738759,106032,3.1651411,3.2151036,-31742.153,-31666.03,5000,drosophila,nomig,linkedp1,5percent,69
0,1.79584e-08,3.6948e-09,742977,203017,1.623201,1.6073291,-31771.066,-31690.067,5000,drosophila,nomig,linkedp1,5percent,70
0,1.14574e-08,1.31101e-08,753856,100561,3.2289613,3.2153125,-31698.712,-31624.114,5000,drosophila,nomig,linkedp1,5percent,71
0,1.05651e-08,2.1312e-08,768350,88467,3.6204032,3.6332533,-31706.054,-31637.818,5000,drosophila,nomig,linkedp1,5percent,72
0,1.29863e-08,2.441e-08,743827,90738,3.5436604,3.6941858,-31816.511,-31740.214,5000,drosophila,nomig,linkedp1,5percent,73
0,1.52666e-08,3.94625e-09,696635,170973,1.8549019,1.8882038,-31752.929,-31681.597,5000,drosophila,nomig,linkedp1,5percent,74
0,4.93254e-09,1.96431e-08,752905,89645,3.6172475,3.7200866,-31758.278,-31686.6,5000,drosophila,nomig,linkedp1,5percent,75
0,4.91338e-09,3.80366e-11,662791,333801,0.9841106,0.9605669,-31629.194,-31566.627,5000,drosophila,nomig,linkedp1,5percent,76
0,1.89813e-08,1.45463e-08,738120,119923,2.7482071,2.7448555,-31764.138,-31693.172,5000,drosophila,nomig,linkedp1,5percent,77
0,5.55432e-09,1.99286e-11,657412,322999,1.012778,1.0021732,-31666.843,-31611.363,5000,drosophila,nomig,linkedp1,5percent,78
0,1.43658e-08,2.21118e-08,743873,98634,3.4404159,3.1844208,-31720.93,-31649.937,5000,drosophila,nomig,linkedp1,5percent,79
0,1.45583e-08,6.25926e-09,709719,161957,1.9611793,1.9776963,-31740.228,-31666.318,5000,drosophila,nomig,linkedp1,5percent,80
0,5.9817e-09,2.49343e-08,728861,90703,3.684705,3.5832698,-31791.605,-31711.154,5000,drosophila,nomig,linkedp1,5percent,81
0,2.4236e-08,9.21339e-09,703338,149170,2.2299669,2.2044015,-31867.707,-31785.686,5000,drosophila,nomig,linkedp1,5percent,82
0,6.25873e-09,2.10585e-08,723109,95758,3.4767051,3.4069791,-31712.338,-31642.709,5000,drosophila,nomig,linkedp1,5percent,83
0,1.60379e-08,1.7883e-09,684293,248771,1.3009341,1.2941566,-31737.075,-31674.966,5000,drosophila,nomig,linkedp1,5percent,84
0,1.03583e-08,2.1824e-08,766555,91013,3.5578747,3.6617288,-31735.807,-31660.473,5000,drosophila,nomig,linkedp1,5percent,85
0,4.59009e-09,1.56548e-08,746069,90915,3.4604284,3.7854144,-31706.731,-31630.749,5000,drosophila,nomig,linkedp1,5percent,86
0,1.3015e-08,2.32835e-08,755205,107064,3.0014613,2.9953439,-31643.255,-31568.282,5000,drosophila,nomig,linkedp1,5percent,87
0,9.6652e-09,7.72082e-09,716175,140019,2.3090556,2.312589,-31732.503,-31654.016,5000,drosophila,nomig,linkedp1,5percent,88
0,8.22981e-09,1.5561e-08,730457,89189,3.8426474,3.5452361,-31761.598,-31681.261,5000,drosophila,nomig,linkedp1,5percent,89
0,1.02973e-08,2.88001e-08,763613,94499,3.6048456,3.5848637,-31786.423,-31708.97,5000,drosophila,nomig,linkedp1,5percent,90
0,1.54499e-09,4.92395e-11,656126,319060,1.0131665,1.0496585,-31688.673,-31623.844,5000,drosophila,nomig,linkedp1,5percent,91
0,8.30673e-09,2.93965e-10,656141,287333,1.1159957,1.1251064,-31875.313,-31811.851,5000,drosophila,nomig,linkedp1,5percent,92
0,1.39006e-08,6.89882e-09,716355,150693,2.1987886,2.1621744,-31799.665,-31732.682,5000,drosophila,nomig,linkedp1,5percent,93
0,1.82899e-08,7.59483e-09,700988,163396,1.9880591,1.9818632,-31714.968,-31644.58,5000,drosophila,nomig,linkedp1,5percent,94
0,4.92984e-09,1.75662e-08,728094,86428,3.7423308,3.6565626,-31658.394,-31580.578,5000,drosophila,nomig,linkedp1,5percent,95
0,1.07947e-08,2.71073e-08,762092,99732,3.3503379,3.3672757,-31790.31,-31717.345,5000,drosophila,nomig,linkedp1,5percent,96
0,1.29844e-08,3.16369e-08,700749,118683,2.6520397,2.7432046,-31766.711,-31685.653,5000,drosophila,nomig,linkedp1,5percent,97
0,2.35204e-08,6.70882e-09,695133,192794,1.6771159,1.6817824,-31831.691,-31759.786,5000,drosophila,nomig,linkedp1,5percent,98
0,1.54103e-08,2.33885e-08,759485,108938,3.0041559,2.9517467,-31839.356,-31758.25,5000,drosophila,nomig,linkedp1,5percent,99
0,2.43389e-10,1.3922e-11,2749773,135737,2.3350733,2.3855216,-26179.043,-26171.406,20000,drosophila,nomig,linkedp1,15percent,0
0,3.58228e-10,5.98341e-11,2720381,146484,2.2050778,2.161901,-26164.301,-26155.195,20000,drosophila,nomig,linkedp1,15percent,1
0,1.25205e-10,1.69895e-11,2731546,166916,1.9723658,1.9481253,-26211.095,-26202.714,20000,drosophila,nomig,linkedp1,15percent,2
0,1.48859e-10,1.39714e-11,2567704,308696,1.0096619,1.0422077,-26157.771,-26152.155,20000,drosophila,nomig,linkedp1,15percent,3
