,TDIV$,NANC$,V1$,V2$,MaxEstLhood,MaxObsLhood,time,genome,model,dfe,percent,replicate
0,2118982,76766,3.4941383,3.2136495,-27728.36,-27535.894,20000,drosophila,nomig,linkedancestor,5percent,82
0,2128084,79760,3.1931148,3.3496554,-27769.951,-27517.966,20000,drosophila,nomig,linkedancestor,5percent,83
0,2081485,75265,3.4234024,3.4939951,-27725.194,-27537.5,20000,drosophila,nomig,linkedancestor,5percent,84
0,2095601,75417,3.4912822,3.3828772,-27793.719,-27572.084,20000,drosophila,nomig,linkedancestor,5percent,85
0,2144992,82819,3.0869278,3.0911152,-27627.997,-27406.17,20000,drosophila,nomig,linkedancestor,5percent,86
0,2075948,88816,2.8765099,2.9112907,-27776.35,-27514.078,20000,drosophila,nomig,linkedancestor,5percent,87
0,2057766,64257,4.194774,4.2685011,-27900.214,-27670.011,20000,drosophila,nomig,linkedancestor,5percent,88
0,2040079,75096,3.484075,3.5372603,-27929.153,-27723.835,20000,drosophila,nomig,linkedancestor,5percent,89
0,1892633,230840,1.1618375,1.1121171,-27922.208,-27679.596,20000,drosophila,nomig,linkedancestor,5percent,90
0,2090333,83531,3.0668827,3.245136,-27701.897,-27522.183,20000,drosophila,nomig,linkedancestor,5percent,91
0,2092404,74856,3.5112569,3.4803172,-27766.845,-27555.83,20000,drosophila,nomig,linkedancestor,5percent,92
0,2100183,91732,2.788038,2.8980044,-27732.384,-27515.053,20000,drosophila,nomig,linkedancestor,5percent,93
0,2054602,88037,2.9444973,2.933561,-27772.566,-27545.444,20000,drosophila,nomig,linkedancestor,5percent,94
0,2128340,75968,3.429114,3.397799,-27798.909,-27606.047,20000,drosophila,nomig,linkedancestor,5percent,95
0,1943409,222804,1.1849488,1.1658568,-27649.364,-27440.424,20000,drosophila,nomig,linkedancestor,5percent,96
0,1704273,425258,0.6126851,0.6034141,-27755.106,-27507.716,20000,drosophila,nomig,linkedancestor,5percent,97
0,1997042,167828,1.551426,1.5960401,-27720.252,-27532.805,20000,drosophila,nomig,linkedancestor,5percent,98
0,2106805,98853,2.5667023,2.7234351,-27747.287,-27511.626,20000,drosophila,nomig,linkedancestor,5percent,99
0,531900,214924,1.2951274,1.296143,-32641.71,-32506.162,5000,drosophila,nomig,linkedp1,15percent,0
0,514943,263019,0.9922574,1.0507707,-32519.209,-32379.728,5000,drosophila,nomig,linkedp1,15percent,1
0,511148,236714,1.1253029,1.1544386,-32512.191,-32374.989,5000,drosophila,nomig,linkedp1,15percent,2
0,535484,159122,1.7055371,1.8102322,-32624.199,-32474.932,5000,drosophila,nomig,linkedp1,15percent,3
0,542422,182715,1.5238902,1.5785684,-32652.382,-32502.962,5000,drosophila,nomig,linkedp1,15percent,4
0,592429,147270,1.8805465,1.9577985,-32563.52,-32388.28,5000,drosophila,nomig,linkedp1,15percent,5
0,518626,246624,1.0763254,1.113097,-32601.859,-32471.288,5000,drosophila,nomig,linkedp1,15percent,6
0,526457,244758,1.0883563,1.1138673,-32490.605,-32367.932,5000,drosophila,nomig,linkedp1,15percent,7
0,561941,170803,1.6535688,1.6044641,-32563.033,-32408.44,5000,drosophila,nomig,linkedp1,15percent,8
0,505040,272195,0.9584904,0.9958937,-32444.732,-32314.825,5000,drosophila,nomig,linkedp1,15percent,9
0,516718,265788,0.9868434,1.0606599,-32569.756,-32448.613,5000,drosophila,nomig,linkedp1,15percent,10
0,584934,139677,1.9392533,2.0360101,-32551.417,-32395.193,5000,drosophila,nomig,linkedp1,15percent,11
0,522622,215023,1.2596907,1.2865457,-32532.584,-32402.508,5000,drosophila,nomig,linkedp1,15percent,12
0,542699,188361,1.4365585,1.546864,-32618.545,-32467.562,5000,drosophila,nomig,linkedp1,15percent,13
0,503244,260683,0.9928001,1.033063,-32553.243,-32441.223,5000,drosophila,nomig,linkedp1,15percent,14
0,495370,266490,0.9769315,0.9948531,-32597.763,-32470.22,5000,drosophila,nomig,linkedp1,15percent,15
0,532350,186751,1.5427433,1.5069452,-32629.769,-32489.204,5000,drosophila,nomig,linkedp1,15percent,16
0,546791,185208,1.4764241,1.5303968,-32521.347,-32379.05,5000,drosophila,nomig,linkedp1,15percent,17
0,526386,194568,1.454214,1.4617487,-32651.728,-32516.48,5000,drosophila,nomig,linkedp1,15percent,18
0,555176,155442,1.8082248,1.851055,-32554.767,-32378.99,5000,drosophila,nomig,linkedp1,15percent,19
0,502467,269549,0.9856778,1.0066531,-32534.072,-32398.177,5000,drosophila,nomig,linkedp1,15percent,20
0,540358,170123,1.676148,1.6301042,-32557.406,-32408.886,5000,drosophila,nomig,linkedp1,15percent,21
0,602343,137825,2.0416259,2.1621088,-32556.124,-32389.702,5000,drosophila,nomig,linkedp1,15percent,22
0,509009,260031,1.0123554,1.0594799,-32546.617,-32412.532,5000,drosophila,nomig,linkedp1,15percent,23
0,556354,161157,1.7918089,1.7350939,-32544.187,-32385.778,5000,drosophila,nomig,linkedp1,15percent,24
0,536770,183258,1.5266532,1.5345987,-32738.824,-32576.806,5000,drosophila,nomig,linkedp1,15percent,25
0,579011,168364,1.6437991,1.6836489,-32447.926,-32301.699,5000,drosophila,nomig,linkedp1,15percent,26
0,580298,128733,2.126208,2.1537309,-32600.002,-32439.104,5000,drosophila,nomig,linkedp1,15percent,27
0,569756,149926,1.8665356,1.9286051,-32657.268,-32497.522,5000,drosophila,nomig,linkedp1,15percent,28
0,562635,145460,1.9588631,1.8934508,-32563.633,-32416.987,5000,drosophila,nomig,linkedp1,15percent,29
0,563959,166877,1.71667,1.7168523,-32613.033,-32455.186,5000,drosophila,nomig,linkedp1,15percent,30
0,505396,242195,1.1207285,1.1409471,-32447.046,-32330.544,5000,drosophila,nomig,linkedp1,15percent,31
0,527806,209824,1.296696,1.3012698,-32533.691,-32400.472,5000,drosophila,nomig,linkedp1,15percent,32
0,499131,262454,1.0011752,0.9859513,-32520.99,-32393.537,5000,drosophila,nomig,linkedp1,15percent,33
0,586202,124974,2.177039,2.285072,-32593.92,-32387.615,5000,drosophila,nomig,linkedp1,15percent,34
0,544812,176754,1.5778241,1.6302228,-32667.633,-32531.943,5000,drosophila,nomig,linkedp1,15percent,35
0,518615,204729,1.2963082,1.3177733,-32536.813,-32417.35,5000,drosophila,nomig,linkedp1,15percent,36
0,538194,180880,1.5164044,1.5519794,-32432.613,-32286.573,5000,drosophila,nomig,linkedp1,15percent,37
0,500169,261428,0.9747029,1.0030467,-32493.944,-32365.936,5000,drosophila,nomig,linkedp1,15percent,38
0,493904,269658,0.993295,1.0091517,-32496.373,-32360.543,5000,drosophila,nomig,linkedp1,15percent,39
0,498644,280947,0.9526012,0.9723315,-32571.082,-32443.419,5000,drosophila,nomig,linkedp1,15percent,40
0,557213,177130,1.5661346,1.5699918,-32477.691,-32328.399,5000,drosophila,nomig,linkedp1,15percent,41
0,517949,248142,1.0309948,1.0848673,-32561.364,-32441.006,5000,drosophila,nomig,linkedp1,15percent,42
0,528050,214803,1.2317512,1.3080964,-32563.336,-32427.903,5000,drosophila,nomig,linkedp1,15percent,43
0,552686,166290,1.6541389,1.6290845,-32652.389,-32494.495,5000,drosophila,nomig,linkedp1,15percent,44
0,564184,165363,1.7200029,1.6958608,-32629.322,-32474.811,5000,drosophila,nomig,linkedp1,15percent,45
0,513195,244209,1.0910214,1.1196304,-32534.312,-32409.63,5000,drosophila,nomig,linkedp1,15percent,46
0,503150,258785,1.0080641,1.0247455,-32658.213,-32528.307,5000,drosophila,nomig,linkedp1,15percent,47
0,502748,269511,0.9939271,0.9919928,-32619.077,-32493.611,5000,drosophila,nomig,linkedp1,15percent,48
0,523363,201944,1.3782061,1.3503883,-32588.357,-32462.99,5000,drosophila,nomig,linkedp1,15percent,49
0,561615,165108,1.6262804,1.7279978,-32615.454,-32447.74,5000,drosophila,nomig,linkedp1,15percent,50
0,531462,190540,1.4204864,1.4692207,-32531.196,-32381.145,5000,drosophila,nomig,linkedp1,15percent,51
0,502321,268776,1.0031587,0.9769648,-32602.718,-32477.103,5000,drosophila,nomig,linkedp1,15percent,52
0,554890,141923,1.9269302,2.0465841,-32765.957,-32561.833,5000,drosophila,nomig,linkedp1,15percent,53
0,502551,263617,1.0209295,1.020163,-32613.635,-32499.955,5000,drosophila,nomig,linkedp1,15percent,54
0,518516,215585,1.2583596,1.2560558,-32613.05,-32484.579,5000,drosophila,nomig,linkedp1,15percent,55
0,564073,149686,1.8049086,1.9651322,-32611.273,-32437.949,5000,drosophila,nomig,linkedp1,15percent,56
0,521586,236887,1.1516132,1.1864848,-32592.661,-32453.076,5000,drosophila,nomig,linkedp1,15percent,57
0,487487,281719,0.9342148,0.9352749,-32626.084,-32504.132,5000,drosophila,nomig,linkedp1,15percent,58
0,501025,292126,0.9023999,0.9190526,-32619.925,-32491.483,5000,drosophila,nomig,linkedp1,15percent,59
0,545532,162326,1.6908874,1.736062,-32583.103,-32433.119,5000,drosophila,nomig,linkedp1,15percent,60
0,548288,187525,1.4776679,1.4895848,-32651.504,-32514.648,5000,drosophila,nomig,linkedp1,15percent,61
0,536782,197254,1.3372606,1.3865052,-32626.715,-32496.703,5000,drosophila,nomig,linkedp1,15percent,62
0,547289,186841,1.4848468,1.5397235,-32632.287,-32491.868,5000,drosophila,nomig,linkedp1,15percent,63
0,518861,245548,1.0814582,1.0927299,-32553.497,-32432.686,5000,drosophila,nomig,linkedp1,15percent,64
0,503544,254131,1.0390363,1.0975706,-32600.547,-32473.595,5000,drosophila,nomig,linkedp1,15percent,65
0,514111,256345,1.0381143,1.0530654,-32549.401,-32424.764,5000,drosophila,nomig,linkedp1,15percent,66
0,547122,180139,1.5385504,1.5960601,-32525.227,-32376.123,5000,drosophila,nomig,linkedp1,15percent,67
0,548683,215170,1.2837056,1.3037469,-32586.452,-32442.71,5000,drosophila,nomig,linkedp1,15percent,68
0,547172,187904,1.3951829,1.4431406,-32594.123,-32457.101,5000,drosophila,nomig,linkedp1,15percent,69
0,552460,168392,1.6407152,1.7202958,-32612.655,-32456.555,5000,drosophila,nomig,linkedp1,15percent,70
0,562857,165921,1.6563173,1.6690144,-32579.82,-32434.541,5000,drosophila,nomig,linkedp1,15percent,71
0,552406,146162,1.876935,1.9542879,-32559.748,-32390.394,5000,drosophila,nomig,linkedp1,15percent,72
0,488237,287535,0.8960214,0.9194903,-32600.356,-32478.838,5000,drosophila,nomig,linkedp1,15percent,73
0,544625,186223,1.4740323,1.5086997,-32555.618,-32409.532,5000,drosophila,nomig,linkedp1,15percent,74
0,493969,255702,1.0534561,1.0219995,-32728.346,-32599.872,5000,drosophila,nomig,linkedp1,15percent,75
0,543011,158502,1.6606994,1.8076313,-32619.495,-32473.092,5000,drosophila,nomig,linkedp1,15percent,76
0,494830,265980,0.9653872,1.046921,-32573.632,-32448.43,5000,drosophila,nomig,linkedp1,15percent,77
0,566608,134699,1.9964431,2.0866198,-32490.426,-32327.62,5000,drosophila,nomig,linkedp1,15percent,78
0,571029,143903,1.9213533,1.9307227,-32400.169,-32244.217,5000,drosophila,nomig,linkedp1,15percent,79
0,496284,249461,1.0584875,1.0685046,-32529.152,-32406.412,5000,drosophila,nomig,linkedp1,15percent,80
0,499623,268554,0.9626735,1.0113526,-32561.01,-32426.908,5000,drosophila,nomig,linkedp1,15percent,81
0,529740,246570,1.0999155,1.1141492,-32517.992,-32386.09,5000,drosophila,nomig,linkedp1,15percent,82
0,565773,162490,1.6638229,1.7201448,-32522.996,-32362.219,5000,drosophila,nomig,linkedp1,15percent,83
0,506438,276042,0.9454787,0.9678896,-32583.594,-32455.216,5000,drosophila,nomig,linkedp1,15percent,84
0,497385,277819,0.951812,0.936082,-32565.785,-32433.933,5000,drosophila,nomig,linkedp1,15percent,85
0,575658,147556,1.8551507,1.9576163,-32660.7,-32483.776,5000,drosophila,nomig,linkedp1,15percent,86
0,554591,169288,1.6384603,1.6521922,-32639.237,-32485.05,5000,drosophila,nomig,linkedp1,15percent,87
0,530231,196475,1.3628133,1.3901824,-32598.808,-32464.845,5000,drosophila,nomig,linkedp1,15percent,88
0,550060,174196,1.5910297,1.6324352,-32568.533,-32424.452,5000,drosophila,nomig,linkedp1,15percent,89
0,511091,259093,1.0199398,1.0228102,-32616.878,-32493.242,5000,drosophila,nomig,linkedp1,15percent,90
0,563474,165925,1.6922197,1.7632914,-32662.861,-32508.198,5000,drosophila,nomig,linkedp1,15percent,91
0,549296,174117,1.6017361,1.686539,-32573.834,-32403.167,5000,drosophila,nomig,linkedp1,15percent,92
0,519216,254512,1.0707529,1.0464305,-32576.682,-32448.914,5000,drosophila,nomig,linkedp1,15percent,93
0,560754,150960,1.8410503,1.8181118,-32559.458,-32412.38,5000,drosophila,nomig,linkedp1,15percent,94
0,498669,245056,1.0663301,1.0951919,-32621.48,-32490.247,5000,drosophila,nomig,linkedp1,15percent,95
0,496118,282171,0.9519125,0.9390616,-32510.584,-32375.316,5000,drosophila,nomig,linkedp1,15percent,96
0,489911,258374,1.0024027,1.0363399,-32537.706,-32405.345,5000,drosophila,nomig,linkedp1,15percent,97
0,503963,266809,0.9774725,0.9755232,-32575.981,-32446.253,5000,drosophila,nomig,linkedp1,15percent,98
0,556568,183952,1.4829082,1.4836617,-32611.629,-32463.225,5000,drosophila,nomig,linkedp1,15percent,99
0,2045209,110940,2.4078812,2.3874343,-27795.299,-27584.332,20000,drosophila,nomig,linkedp1,5percent,0
0,2072367,77438,3.3823104,3.416914,-27786.834,-27599.193,20000,drosophila,nomig,linkedp1,5percent,1
0,2051625,94295,2.6495435,2.7945908,-27717.572,-27534.22,20000,drosophila,nomig,linkedp1,5percent,2
0,1957014,215555,1.2379468,1.2587199,-27827.157,-27621.098,20000,drosophila,nomig,linkedp1,5percent,3
0,1942051,164855,1.6370482,1.6091327,-27762.724,-27591.919,20000,drosophila,nomig,linkedp1,5percent,4
0,2097561,85455,3.0273822,3.0807121,-27677.504,-27489.884,20000,drosophila,nomig,linkedp1,5percent,5
0,2119030,75799,3.3469054,3.4682026,-27732.415,-27514.634,20000,drosophila,nomig,linkedp1,5percent,6
0,2055613,118975,2.1176072,2.2069499,-27770.983,-27552.863,20000,drosophila,nomig,linkedp1,5percent,7
0,1946541,212008,1.2823083,1.2060358,-27793.373,-27594.297,20000,drosophila,nomig,linkedp1,5percent,8
0,1923712,219691,1.2136276,1.1963338,-27827.714,-27618.606,20000,drosophila,nomig,linkedp1,5percent,9
0,2112960,58834,4.4715684,4.6469589,-27812.557,-27589.035,20000,drosophila,nomig,linkedp1,5percent,10
0,2091097,78887,3.3403744,3.4497536,-27732.866,-27518.589,20000,drosophila,nomig,linkedp1,5percent,11
0,2051088,102571,2.5425023,2.6000416,-27744.143,-27537.324,20000,drosophila,nomig,linkedp1,5percent,12
0,2079909,79149,3.4085793,3.2670465,-27729.201,-27539.472,20000,drosophila,nomig,linkedp1,5percent,13
0,2044337,103726,2.5570674,2.5226639,-27861.516,-27612.79,20000,drosophila,nomig,linkedp1,5percent,14
0,2141534,70187,3.5393801,3.8890995,-27780.819,-27570.083,20000,drosophila,nomig,linkedp1,5percent,15
0,2113088,76222,3.4111231,3.4459137,-27773.651,-27551.21,20000,drosophila,nomig,linkedp1,5percent,16
0,2107002,76476,3.2951837,3.4175405,-27736.085,-27511.883,20000,drosophila,nomig,linkedp1,5percent,17
0,2014103,132691,1.9632815,1.9910088,-27747.012,-27566.849,20000,drosophila,nomig,linkedp1,5percent,18
0,2036938,95298,2.8300501,2.8517718,-27849.084,-27630.209,20000,drosophila,nomig,linkedp1,5percent,19
0,1938890,239748,1.0853382,1.128612,-27705.651,-27506.693,20000,drosophila,nomig,linkedp1,5percent,20
0,2100202,96105,2.6750947,2.6726121,-27836.305,-27583.49,20000,drosophila,nomig,linkedp1,5percent,21
0,2028865,135234,1.8947171,1.9000952,-27657.85,-27470.813,20000,drosophila,nomig,linkedp1,5percent,22
0,1929490,192623,1.3422856,1.374674,-27852.516,-27607.269,20000,drosophila,nomig,linkedp1,5percent,23
0,2037530,95014,2.7447814,2.8275825,-27915.215,-27685.612,20000,drosophila,nomig,linkedp1,5percent,24
0,1662758,506986,0.5130201,0.533396,-27819.818,-27624.631,20000,drosophila,nomig,linkedp1,5percent,25
0,1932218,194227,1.3810414,1.2942467,-27810.785,-27594.858,20000,drosophila,nomig,linkedp1,5percent,26
0,2113867,73228,3.5531432,3.5770911,-27816.234,-27592.592,20000,drosophila,nomig,linkedp1,5percent,27
0,1636873,516275,0.5131187,0.5282373,-27707.782,-27519.554,20000,drosophila,nomig,linkedp1,5percent,28
0,2091066,74590,3.4868667,3.4996099,-27778.288,-27573.915,20000,drosophila,nomig,linkedp1,5percent,29
0,2072798,84874,3.0955333,3.131686,-27808.602,-27586.019,20000,drosophila,nomig,linkedp1,5percent,30
0,2082909,139305,1.8782785,1.8178068,-27783.962,-27543.004,20000,drosophila,nomig,linkedp1,5percent,31
0,2087854,79493,3.1241849,3.225394,-27777.045,-27536.667,20000,drosophila,nomig,linkedp1,5percent,32
0,2102704,76845,3.3279662,3.3942968,-27654.926,-27444.345,20000,drosophila,nomig,linkedp1,5percent,33
0,2055901,87953,3.0131738,3.0242272,-27776.11,-27552.158,20000,drosophila,nomig,linkedp1,5percent,34
0,2071868,96851,2.6884501,2.7381527,-27780.347,-27586.925,20000,drosophila,nomig,linkedp1,5percent,35
0,2021941,164102,1.5984839,1.5665476,-27665.777,-27479.572,20000,drosophila,nomig,linkedp1,5percent,36
0,2089461,75744,3.3998686,3.4981664,-27788.325,-27562.336,20000,drosophila,nomig,linkedp1,5percent,37
0,2077707,91795,2.7895347,2.9026565,-27755.349,-27553.637,20000,drosophila,nomig,linkedp1,5percent,38
0,2118353,79838,3.3637905,3.2329211,-27752.719,-27525.194,20000,drosophila,nomig,linkedp1,5percent,39
0,2109697,75356,3.5253443,3.6287562,-27839.335,-27637.099,20000,drosophila,nomig,linkedp1,5percent,40
0,2069835,73706,3.5511366,3.5218693,-27836.165,-27618.666,20000,drosophila,nomig,linkedp1,5percent,41
0,2103094,82952,3.1633127,3.0372334,-27779.133,-27531.371,20000,drosophila,nomig,linkedp1,5percent,42
0,2118796,73215,3.5877193,3.5482883,-27681.647,-27476.714,20000,drosophila,nomig,linkedp1,5percent,43
0,2055745,81200,3.3433737,3.1913412,-27805.287,-27601.536,20000,drosophila,nomig,linkedp1,5percent,44
0,2061729,74967,3.6175714,3.4422656,-27791.65,-27563.178,20000,drosophila,nomig,linkedp1,5percent,45
0,2037047,132118,1.9984571,2.0093747,-27771.251,-27562.126,20000,drosophila,nomig,linkedp1,5percent,46
0,2058171,108123,2.3464893,2.3012588,-27540.632,-27347.011,20000,drosophila,nomig,linkedp1,5percent,47
0,2091338,85117,3.0471689,2.925325,-27656.966,-27476.755,20000,drosophila,nomig,linkedp1,5percent,48
0,2087375,88752,2.8459326,2.8973927,-27650.137,-27469.988,20000,drosophila,nomig,linkedp1,5percent,49
0,2047152,84856,3.1339292,2.9983778,-27716.442,-27546.381,20000,drosophila,nomig,linkedp1,5percent,50
0,2074993,160036,1.6143528,1.6260918,-27659.62,-27433.426,20000,drosophila,nomig,linkedp1,5percent,51
0,1655031,518186,0.5103147,0.5117273,-27779.135,-27557.161,20000,drosophila,nomig,linkedp1,5percent,52
0,2077868,83666,3.2232927,3.0450445,-27795.877,-27568.776,20000,drosophila,nomig,linkedp1,5percent,53
0,2068606,89128,2.894601,2.9340438,-27776.042,-27566.224,20000,drosophila,nomig,linkedp1,5percent,54
0,2055233,78446,3.393651,3.3032016,-27699.651,-27503.552,20000,drosophila,nomig,linkedp1,5percent,55
0,1984760,170469,1.5121948,1.5065378,-27696.425,-27512.616,20000,drosophila,nomig,linkedp1,5percent,56
0,2103383,76136,3.4913018,3.5438295,-27865.36,-27612.576,20000,drosophila,nomig,linkedp1,5percent,57
0,2108029,72921,3.4775497,3.573231,-27661.481,-27464.429,20000,drosophila,nomig,linkedp1,5percent,58
0,2038181,94939,2.8101569,2.8053302,-27755.194,-27550.391,20000,drosophila,nomig,linkedp1,5percent,59
0,2118869,68869,3.7839142,3.705776,-27728.257,-27536.06,20000,drosophila,nomig,linkedp1,5percent,60
0,2100652,96717,2.7604013,2.7033296,-27732.856,-27540.639,20000,drosophila,nomig,linkedp1,5percent,61
0,2100573,96100,2.7684681,2.6080552,-27639.895,-27469.167,20000,drosophila,nomig,linkedp1,5percent,62
0,2043482,130256,1.9644601,1.9970246,-27830.893,-27604.629,20000,drosophila,nomig,linkedp1,5percent,63
0,2072636,81591,3.1199607,3.3258793,-27778.835,-27532.569,20000,drosophila,nomig,linkedp1,5percent,64
0,2016560,125885,2.1391835,2.0849485,-27837.601,-27626.176,20000,drosophila,nomig,linkedp1,5percent,65
0,2072931,80231,3.2817135,3.3720149,-27767.075,-27592.609,20000,drosophila,nomig,linkedp1,5percent,66
0,2076827,104195,2.5129037,2.4858414,-27734.474,-27517.583,20000,drosophila,nomig,linkedp1,5percent,67
0,2079976,93674,2.7905558,2.6735423,-27792.584,-27539.064,20000,drosophila,nomig,linkedp1,5percent,68
0,1896288,303022,0.823298,0.8697522,-27774.002,-27547.219,20000,drosophila,nomig,linkedp1,5percent,69
0,2015006,129864,1.9611648,2.0958704,-27812.274,-27591.069,20000,drosophila,nomig,linkedp1,5percent,70
